LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SalePrice
70.0,9100,5,5,1958,1958,0.0,521,174,169,864,864,0,0,864,1,0,1,0,3,1,5,0,1964.0,2,624,0,0,0,0,0,0,0,2006,129900
71.0,9187,6,5,1983,1983,0.0,336,0,748,1084,1080,0,0,1080,0,0,1,1,3,1,5,0,1983.0,2,484,120,0,158,0,0,0,0,2007,134000
55.0,10594,5,5,1926,1950,0.0,0,0,768,768,789,0,0,789,0,0,1,0,2,1,5,0,1926.0,1,200,0,0,112,0,0,0,0,2007,96500
94.0,12220,10,5,2009,2009,305.0,1436,0,570,2006,2020,0,0,2020,1,0,2,1,3,1,9,1,2009.0,3,900,156,54,0,0,0,0,0,2009,402861
0.0,10448,6,6,1972,1972,333.0,0,0,689,689,1378,741,0,2119,0,0,2,1,3,1,7,1,1972.0,2,583,0,104,0,0,0,0,0,2009,158000
79.0,10208,7,5,1996,1997,921.0,0,0,1264,1264,1277,1067,0,2344,0,0,2,1,3,1,7,1,1996.0,3,889,220,0,0,0,0,0,0,2009,265000
0.0,9531,6,5,1998,1998,0.0,706,0,88,794,882,914,0,1796,1,0,2,1,3,1,7,0,1998.0,2,546,0,36,0,0,0,0,0,2007,211000
53.0,10918,7,9,1926,2004,0.0,0,0,1276,1276,1276,804,0,2080,0,0,1,1,3,1,9,2,1926.0,1,282,0,0,0,0,145,0,0,2009,234000
90.0,11988,6,6,1957,1957,0.0,777,0,467,1244,1244,0,0,1244,0,0,1,1,3,1,6,2,1957.0,1,336,0,40,0,0,0,0,0,2007,150000
50.0,5000,6,7,1947,1950,0.0,399,0,605,1004,1004,660,0,1664,0,0,2,0,3,1,7,2,1950.0,2,420,0,24,36,0,0,0,0,2006,159000
130.0,40094,10,5,2007,2008,762.0,2260,0,878,3138,3138,1538,0,4676,1,0,3,1,3,1,11,1,2007.0,3,884,208,406,0,0,0,0,0,2007,184750
95.0,11787,7,5,1996,1997,594.0,719,0,660,1379,1383,1015,0,2398,1,0,2,1,3,1,8,1,1996.0,3,834,239,60,0,0,0,0,0,2007,315750
62.0,7500,7,5,2005,2005,0.0,0,0,1257,1257,1266,0,0,1266,0,0,2,0,3,1,6,1,2005.0,2,453,38,144,0,0,0,0,0,2006,176000
70.0,13300,5,7,1956,2000,0.0,377,0,551,928,928,0,0,928,0,0,1,0,2,1,4,0,1956.0,1,252,261,0,156,0,0,0,0,2007,132000
67.0,14948,9,5,2008,2008,268.0,1330,0,122,1452,1476,1237,0,2713,1,0,2,1,3,1,11,1,2008.0,3,858,126,66,0,0,0,0,0,2008,446261
0.0,32668,6,3,1957,1975,0.0,1219,0,816,2035,2515,0,0,2515,1,0,3,0,4,2,9,2,1975.0,2,484,0,0,200,0,0,0,0,2007,200624
85.0,10200,6,5,1988,1989,219.0,783,0,678,1461,1509,0,0,1509,1,0,2,0,3,1,5,1,1988.0,2,600,224,0,0,0,0,0,0,2008,175000
60.0,6155,6,8,1920,1999,0.0,0,0,611,611,751,611,0,1362,0,0,2,0,3,1,6,0,1920.0,2,502,0,0,84,0,0,0,0,2008,128000
60.0,7200,5,7,1955,2007,0.0,0,0,0,0,827,0,0,827,0,0,1,0,2,1,5,1,1967.0,1,392,0,0,0,0,0,0,0,2010,107500
74.0,9056,8,5,2004,2004,0.0,0,0,707,707,707,707,0,1414,0,0,2,1,3,1,6,1,2004.0,2,403,100,35,0,0,0,0,0,2006,178000
57.0,8924,7,5,1998,1999,0.0,0,0,880,880,880,844,0,1724,0,0,2,1,3,1,8,0,1998.0,2,527,120,155,0,0,0,0,0,2008,188000
0.0,12735,4,5,1972,1972,0.0,600,0,264,864,864,0,0,864,0,0,1,0,3,1,5,0,1980.0,2,576,216,0,0,0,0,0,0,2008,111250
0.0,11553,5,5,1968,1968,188.0,673,0,378,1051,1159,0,0,1159,0,0,1,1,3,1,7,1,1968.0,1,336,466,0,0,0,0,0,0,2006,158000
0.0,11423,8,5,2001,2002,479.0,1358,0,223,1581,1601,0,0,1601,1,0,2,0,3,1,6,1,2001.0,2,670,180,0,0,0,0,0,2000,2010,272000
85.0,14601,9,5,2006,2006,584.0,1260,0,578,1838,1838,0,0,1838,1,0,2,0,2,1,8,1,2006.0,3,765,270,68,0,0,0,0,0,2009,315000
0.0,11000,8,5,2000,2000,72.0,0,0,969,969,997,1288,0,2285,0,0,2,1,4,1,8,1,2000.0,3,648,0,56,0,0,0,0,0,2007,248000
78.0,10140,7,5,1998,1999,0.0,144,1127,379,1650,1680,0,0,1680,1,0,2,0,3,1,7,1,1998.0,2,583,78,73,0,0,0,0,0,2009,213250
34.0,4058,7,5,1998,1998,182.0,584,139,0,723,767,0,0,767,1,0,1,0,1,1,4,0,1998.0,1,367,120,40,0,0,0,0,0,2007,133000
58.0,17104,7,5,2006,2006,0.0,554,0,100,654,664,832,0,1496,1,0,2,1,3,1,7,1,2006.0,2,426,100,24,0,0,0,0,0,2006,179665
0.0,13837,7,5,1988,1988,178.0,1002,202,0,1204,1377,806,0,2183,0,0,2,1,4,1,9,0,1988.0,3,786,0,0,0,0,0,0,0,2006,229000
70.0,8737,6,7,1923,1950,0.0,300,0,765,1065,915,720,0,1635,0,0,1,1,3,1,6,1,1950.0,2,440,0,38,0,144,0,0,0,2007,210000
54.0,7244,5,7,1970,1970,0.0,619,0,149,768,768,0,0,768,1,0,1,0,2,1,5,0,1987.0,2,624,104,0,0,0,0,0,0,2007,129500
49.0,8235,5,7,1955,1995,0.0,180,645,0,825,825,0,0,825,1,0,1,0,2,1,4,0,1963.0,2,720,140,50,0,0,0,0,0,2008,125000
75.0,9375,7,5,2003,2004,0.0,0,0,912,912,912,1182,0,2094,0,0,2,1,4,1,8,1,2003.0,2,615,182,182,0,0,0,0,0,2009,263000
53.0,4043,6,6,1977,1977,0.0,559,0,510,1069,1069,0,0,1069,0,0,2,0,2,1,4,0,1977.0,2,440,0,55,0,0,200,0,0,2008,140000
50.0,6000,5,6,1957,1957,0.0,308,0,620,928,928,0,0,928,0,0,1,0,3,1,5,0,1957.0,1,288,0,0,0,0,0,0,0,2008,112500
87.0,11146,8,5,2006,2006,250.0,0,0,1709,1709,1717,0,0,1717,0,0,2,0,3,1,7,1,2006.0,3,908,169,39,0,0,0,0,0,2009,255500
67.0,8777,4,5,1949,2003,0.0,0,0,0,0,1126,0,0,1126,0,0,2,0,2,1,5,0,2002.0,2,520,0,96,0,0,0,0,0,2009,108000
85.0,10625,7,5,2003,2004,292.0,866,0,132,998,1006,1040,0,2046,1,0,2,1,3,1,8,1,2003.0,3,871,320,62,0,0,0,0,0,2008,284000
58.0,6380,5,6,1922,1950,0.0,0,0,993,993,1048,0,0,1048,0,0,1,0,2,1,5,1,1922.0,1,280,0,0,116,0,0,0,0,2006,113000
69.0,14850,5,5,1957,1957,0.0,895,0,197,1092,1092,0,0,1092,1,0,1,0,2,1,6,1,1957.0,1,299,268,0,0,0,122,0,0,2006,141000
60.0,11040,4,6,1920,1950,0.0,637,0,0,637,897,439,0,1336,0,0,1,1,3,1,7,0,1994.0,1,570,0,47,120,0,0,0,0,2006,108000
57.0,21872,7,5,1996,1997,0.0,604,0,125,729,729,717,0,1446,0,1,2,1,3,1,6,1,1996.0,2,406,264,22,0,0,0,0,0,2008,175000
0.0,3196,7,5,2003,2004,18.0,0,0,1374,1374,1557,0,0,1557,0,0,2,0,2,1,7,1,2003.0,2,420,143,20,0,0,0,0,0,2006,234000
0.0,11341,5,6,1957,1996,180.0,1302,0,90,1392,1392,0,0,1392,1,0,1,1,3,1,5,1,1957.0,2,528,0,0,0,0,95,0,0,2010,121500
77.0,10010,5,5,1974,1975,0.0,1071,123,195,1389,1389,0,0,1389,1,0,1,0,2,1,6,1,1975.0,2,418,240,38,0,0,0,0,0,2006,170000
66.0,21780,6,7,1918,1950,0.0,0,0,1163,1163,1163,511,0,1674,0,0,2,0,4,1,8,1,1955.0,2,396,72,36,0,0,144,0,0,2008,185000
0.0,13346,7,5,1992,2000,0.0,728,0,367,1095,1166,1129,0,2295,1,0,2,1,4,1,9,1,1992.0,2,590,0,40,0,0,0,0,0,2006,268000
66.0,6858,6,4,1915,1950,0.0,0,0,806,806,841,806,0,1647,1,0,1,1,4,1,6,0,1920.0,1,216,0,66,136,0,0,0,0,2010,128000
77.0,11198,9,5,2005,2007,245.0,0,0,1122,1122,1134,1370,0,2504,0,0,2,1,4,1,11,1,2005.0,3,656,144,39,0,0,0,0,0,2008,325000
70.0,10171,7,5,2004,2004,168.0,2,0,1515,1517,1535,0,0,1535,0,0,2,0,3,1,7,0,2004.0,2,532,0,0,0,0,0,0,0,2010,214000
79.0,12327,8,8,1983,2009,0.0,1441,0,55,1496,1496,636,0,2132,1,0,1,1,1,1,5,1,1983.0,2,612,349,40,0,0,0,0,0,2009,316600
0.0,7032,5,5,1979,1979,0.0,943,0,0,943,943,0,0,943,1,0,1,0,2,1,4,2,1979.0,2,600,42,0,0,0,0,0,0,2006,135960
74.0,13101,5,5,1965,1965,108.0,231,0,1497,1728,1728,0,0,1728,0,0,2,0,6,2,10,0,1987.0,2,576,0,0,0,0,0,0,0,2008,142600
60.0,7332,6,6,1959,1959,207.0,414,0,450,864,864,0,0,864,1,0,1,0,2,1,4,0,1959.0,1,288,168,0,0,0,0,0,0,2006,120000
83.0,13159,7,5,2009,2009,0.0,0,0,846,846,846,846,0,1692,0,0,2,1,3,1,6,0,2009.0,2,650,208,114,0,0,0,0,0,2009,224500
76.0,9967,7,5,2000,2000,0.0,0,0,384,384,774,656,0,1430,0,0,2,1,3,1,8,1,2000.0,2,400,100,0,0,0,0,0,0,2007,170000
70.0,10500,5,7,1971,2005,82.0,349,0,23,372,576,533,0,1109,0,1,1,0,3,1,5,0,1971.0,1,288,35,0,0,0,0,0,0,2007,139000
80.0,8480,5,5,1947,1950,0.0,442,0,390,832,832,384,0,1216,0,0,1,0,2,1,6,0,1947.0,1,336,158,0,102,0,0,0,0,2008,118500
52.0,6292,7,7,1928,1950,0.0,0,0,861,861,877,600,0,1477,0,1,2,0,3,1,6,1,1928.0,1,216,0,50,0,0,0,0,0,2009,145000
96.0,11777,5,6,1966,1966,97.0,328,551,285,1164,1320,0,0,1320,1,0,1,0,3,1,6,2,1966.0,2,564,160,68,240,0,0,0,0,2006,164500
34.0,3604,7,5,2007,2007,0.0,0,0,689,689,703,689,0,1392,0,0,2,0,2,1,5,0,2007.0,2,540,0,102,0,0,0,0,0,2008,146000
81.0,12150,5,5,1954,1954,335.0,0,0,1050,1050,1050,745,0,1795,0,0,2,0,4,1,7,0,1954.0,1,352,0,0,0,0,0,0,0,2008,131500
0.0,14585,6,6,1960,1987,85.0,594,219,331,1144,1429,0,0,1429,0,1,1,0,3,1,7,2,1960.0,2,572,216,110,0,0,0,0,0,2007,181900
98.0,12704,8,5,2008,2009,306.0,0,0,2042,2042,2042,0,0,2042,0,0,2,1,3,1,8,1,2009.0,3,1390,0,90,0,0,0,0,0,2009,253293
75.0,13500,10,9,1893,2000,0.0,0,0,1237,1237,1521,1254,0,2775,0,0,3,1,3,1,9,1,1988.0,2,880,105,502,0,0,0,0,0,2008,325000
51.0,6120,4,7,1935,1995,0.0,0,0,884,884,989,584,0,1573,0,0,1,0,3,1,6,0,1935.0,1,240,0,0,54,0,120,0,0,2009,133000
88.0,11443,8,5,2005,2006,208.0,1460,0,408,1868,2028,0,0,2028,1,0,2,0,2,1,7,2,2005.0,3,880,326,66,0,0,0,0,0,2006,369900
55.0,10267,6,7,1918,2000,0.0,210,606,0,816,838,0,0,838,1,0,1,0,2,1,5,0,1961.0,1,275,0,0,112,0,0,0,0,2008,130000
74.0,8740,5,6,1982,1982,0.0,672,0,168,840,860,0,0,860,1,0,1,0,2,1,4,0,1996.0,2,528,0,0,0,0,0,0,0,2009,137000
65.0,25095,5,8,1968,2003,0.0,1324,0,113,1437,1473,0,0,1473,2,0,1,0,1,1,5,2,1968.0,1,452,0,48,0,0,60,0,0,2009,143000
50.0,9100,5,6,1930,1960,0.0,0,0,742,742,779,0,156,935,0,0,1,0,2,1,4,0,1988.0,1,308,0,0,0,0,0,0,600,2008,79500
64.0,8320,7,5,2004,2004,0.0,490,0,280,770,770,812,0,1582,0,0,2,1,3,1,6,0,2004.0,2,520,0,45,0,0,0,0,0,2008,185900
97.0,13478,10,5,2008,2008,420.0,1338,0,384,1722,1728,568,0,2296,1,0,2,1,3,1,10,1,2008.0,3,842,382,274,0,0,0,0,0,2009,451950
60.0,6600,5,8,1982,2003,0.0,816,0,0,816,816,0,0,816,1,0,1,0,2,1,4,0,1985.0,2,816,0,0,0,0,0,0,0,2008,138000
0.0,4435,6,5,2003,2003,170.0,685,0,163,848,848,0,0,848,1,0,1,0,1,1,4,0,2003.0,2,420,140,0,0,0,0,0,0,2009,140000
88.0,7990,5,6,1975,1975,0.0,0,0,924,924,924,0,0,924,0,0,1,0,3,1,5,0,1981.0,1,280,0,0,0,0,0,0,0,2008,110000
69.0,11302,8,5,2005,2006,238.0,1422,0,392,1814,1826,0,0,1826,1,0,2,0,3,1,7,1,2005.0,3,758,180,75,0,0,120,0,0,2006,319000
60.0,3600,6,7,1910,1993,0.0,0,0,684,684,684,684,0,1368,0,0,1,0,3,1,7,0,1930.0,1,216,0,158,0,0,0,0,0,2006,114504
53.0,3922,7,5,2006,2007,72.0,0,0,1258,1258,1402,0,0,1402,0,2,0,2,2,1,7,1,2006.0,3,648,120,16,0,0,0,0,0,2007,194201
80.0,12984,5,6,1977,1977,459.0,1283,147,0,1430,1647,0,0,1647,1,0,2,0,3,1,7,1,1977.0,2,621,0,0,0,0,0,0,0,2006,217500
24.0,1950,6,6,1980,1980,0.0,81,612,23,716,716,840,0,1556,1,0,2,1,3,1,6,1,1980.0,2,452,161,0,0,0,0,0,0,2008,151000
74.0,10927,8,5,2005,2005,280.0,546,0,512,1058,1058,846,0,1904,1,0,2,1,3,1,8,1,2003.0,2,736,179,60,0,0,0,0,0,2006,275000
50.0,9000,6,6,1937,1950,0.0,0,0,780,780,780,595,0,1375,0,0,1,1,3,1,6,1,1979.0,1,544,0,162,0,0,126,0,0,2007,141000
80.0,10041,8,5,1992,1992,0.0,789,0,119,908,927,988,0,1915,1,0,2,1,3,1,8,1,1992.0,2,506,120,150,0,0,0,0,0,2006,220000
30.0,3182,7,5,2004,2005,0.0,0,0,600,600,600,600,0,1200,0,0,2,1,2,1,4,0,2004.0,2,480,0,172,0,0,0,0,0,2010,151000
88.0,12803,7,5,2002,2002,99.0,922,0,572,1494,1494,0,0,1494,1,0,2,0,3,1,6,1,2002.0,2,530,192,36,0,0,0,0,0,2008,221000
85.0,13600,7,6,1965,1990,176.0,454,0,314,768,1186,800,0,1986,0,0,2,1,3,1,7,3,1965.0,2,486,0,42,0,0,189,0,0,2009,205000
82.0,12464,5,5,1996,1996,0.0,732,0,308,1040,1040,0,0,1040,1,0,1,0,3,1,6,0,2000.0,2,576,168,0,0,0,0,0,0,2009,152000
78.0,7800,5,8,1948,2002,0.0,603,0,293,896,1112,896,0,2008,1,0,3,0,3,1,8,0,1948.0,1,230,103,0,0,0,0,0,0,2006,225000
78.0,12168,8,6,1934,1998,0.0,428,0,537,965,1940,1254,0,3194,0,0,2,1,4,1,10,2,1934.0,2,380,0,0,0,0,0,0,0,2007,359100
61.0,7943,4,5,1961,1961,192.0,903,0,126,1029,1029,0,0,1029,1,0,1,0,3,1,5,0,1961.0,1,261,64,0,39,0,0,0,0,2007,118500
0.0,11050,9,5,2000,2000,204.0,904,0,536,1440,1476,677,0,2153,1,0,2,1,3,1,8,2,2000.0,3,736,253,142,0,0,0,0,0,2009,313000
0.0,10395,6,6,1978,1978,233.0,605,0,427,1032,1032,0,0,1032,0,1,2,0,3,1,6,1,1978.0,2,564,0,0,0,0,0,0,500,2007,148000
0.0,11885,8,5,2001,2001,108.0,990,0,309,1299,1299,573,0,1872,1,0,2,1,3,1,7,1,2001.0,2,531,160,122,0,0,0,0,0,2009,261500
80.0,8800,6,7,1963,1963,156.0,763,0,173,936,1054,0,0,1054,1,0,1,0,3,1,6,0,1963.0,2,480,120,0,0,0,0,0,0,2010,137500
0.0,7861,6,5,2002,2003,0.0,457,0,326,783,807,702,0,1509,1,0,2,1,3,1,7,1,2002.0,2,393,100,75,0,0,0,0,0,2006,183200
59.0,7227,6,6,1954,1954,0.0,0,0,832,832,832,0,0,832,0,0,1,0,2,1,4,0,1962.0,2,528,0,0,0,0,0,0,0,2008,105500
90.0,11694,9,5,2007,2007,452.0,48,0,1774,1822,1828,0,0,1828,0,0,2,0,3,1,9,1,2007.0,3,774,0,108,0,0,260,0,0,2007,314813
85.0,12244,8,5,2003,2003,226.0,871,0,611,1482,1482,780,0,2262,1,0,2,1,4,1,10,2,2003.0,3,749,168,0,0,0,0,0,0,2008,305000
90.0,10800,6,7,1974,1997,0.0,956,182,384,1522,1548,1066,0,2614,0,0,2,1,4,1,9,1,1974.0,2,624,38,243,0,0,0,0,0,2008,240000
71.0,7064,5,6,1977,1977,153.0,560,0,420,980,980,0,0,980,0,0,1,0,3,1,6,0,1986.0,2,484,192,0,0,0,0,0,0,2009,135000
0.0,2117,6,5,2000,2000,513.0,420,0,336,756,756,756,0,1512,0,0,2,1,2,1,4,1,2000.0,2,440,0,32,0,0,0,0,0,2007,168500
80.0,10400,6,5,1972,1972,288.0,247,0,485,732,1012,778,0,1790,1,0,1,2,4,1,8,1,1972.0,2,484,148,0,0,0,147,0,0,2006,165150
87.0,10000,6,6,1962,1962,261.0,0,0,1116,1116,1116,0,0,1116,0,0,1,1,3,1,5,0,1962.0,2,440,0,0,0,0,385,0,0,2010,160000
0.0,12342,5,5,1960,1978,0.0,0,0,978,978,1422,0,0,1422,0,0,1,0,3,1,6,1,1960.0,1,286,0,0,36,0,0,0,600,2007,139900
80.0,9600,6,6,1955,1972,164.0,674,132,350,1156,1520,0,0,1520,1,0,1,0,3,1,7,2,1955.0,1,364,0,0,189,0,0,0,0,2010,153000
70.0,11606,5,5,1969,1969,192.0,650,0,390,1040,1040,1040,0,2080,0,1,1,2,5,1,9,2,1969.0,2,504,335,0,0,0,0,0,0,2007,135000
82.0,9020,6,5,1964,1964,259.0,624,336,288,1248,1350,0,0,1350,1,0,1,1,3,1,6,0,1964.0,2,520,176,0,0,0,0,0,0,2008,168500
50.0,9000,5,6,1880,1991,0.0,0,0,636,636,1089,661,0,1750,0,0,1,0,3,1,8,0,1937.0,1,240,0,0,293,0,0,0,0,2006,124000
34.0,4590,8,5,2006,2006,108.0,24,0,1530,1554,1554,0,0,1554,0,0,2,0,2,1,6,1,2006.0,2,627,156,73,0,0,0,0,0,2007,209500
85.0,11900,7,5,1977,1977,209.0,822,0,564,1386,1411,0,0,1411,0,0,2,0,3,1,6,1,1977.0,2,544,192,0,0,0,0,0,0,2009,82500
80.0,9250,5,7,1954,2005,0.0,480,468,108,1056,1056,0,0,1056,0,1,1,0,3,1,6,0,1954.0,1,260,390,0,0,0,0,0,0,2007,139400
64.0,6979,6,5,1980,1980,0.0,1056,0,0,1056,1056,0,0,1056,2,0,0,0,0,2,4,0,1980.0,2,576,264,56,0,0,0,0,600,2010,144000
50.0,6000,5,4,1954,1954,0.0,0,0,811,811,811,576,0,1387,0,0,2,0,3,2,7,0,1954.0,1,256,0,0,0,0,0,0,0,2009,93000
53.0,3982,8,5,2006,2006,0.0,1154,0,366,1520,1567,0,0,1567,1,0,2,0,1,1,7,1,2006.0,3,648,312,0,0,0,0,0,0,2006,264561
62.0,12677,8,5,2003,2004,472.0,1218,0,300,1518,1518,0,0,1518,0,0,1,1,1,1,6,1,2003.0,2,588,185,140,0,0,0,0,0,2008,274000
0.0,7050,7,5,2001,2001,0.0,738,0,319,1057,1057,872,0,1929,1,0,2,1,3,1,7,1,2001.0,2,650,0,235,0,0,0,0,0,2007,226000
75.0,13860,8,7,1972,1995,0.0,1410,0,542,1952,2000,704,0,2704,1,0,2,1,4,1,9,3,1972.0,2,538,269,111,0,0,0,0,0,2009,345000
80.0,10793,5,5,1969,1969,263.0,493,287,0,780,780,840,0,1620,0,0,2,1,4,1,7,0,1969.0,2,462,208,0,0,0,0,0,0,2007,152000
85.0,9187,9,5,2009,2009,162.0,1121,0,645,1766,1766,0,0,1766,1,0,2,1,2,1,7,1,2009.0,3,478,195,130,0,0,0,0,0,2009,370878
0.0,10530,6,5,1971,1971,0.0,282,35,664,981,981,0,0,981,1,0,1,1,3,1,5,0,1979.0,2,576,0,312,40,0,0,0,0,2007,143250
60.0,7200,5,5,1950,1950,0.0,0,0,0,0,1048,0,0,1048,0,0,1,0,3,1,7,0,1950.0,2,420,0,27,0,0,0,0,0,2008,98300
85.0,10452,6,5,1953,1953,216.0,500,0,594,1094,1094,0,0,1094,0,0,1,0,3,1,5,2,1953.0,2,495,0,0,0,0,287,0,0,2008,155000
70.0,7700,6,5,1966,1966,351.0,0,0,756,756,1051,788,0,1839,0,0,1,1,4,1,7,1,1966.0,2,442,0,124,216,0,0,0,0,2010,155000
65.0,8125,7,6,2007,2007,0.0,0,0,813,813,822,843,0,1665,0,0,2,1,3,1,7,0,2007.0,2,562,0,0,0,0,0,0,0,2008,205950
60.0,9084,4,5,1940,1950,0.0,0,0,755,755,755,755,0,1510,1,0,1,0,4,1,7,1,1940.0,1,296,120,0,0,0,0,0,0,2009,108000
70.0,8750,7,5,1996,1996,0.0,0,0,880,880,909,807,0,1716,0,0,2,1,2,1,7,1,1996.0,2,512,0,120,0,0,0,0,0,2009,191000
60.0,10320,6,7,1906,1995,0.0,0,0,756,756,756,713,0,1469,0,0,1,0,3,1,7,0,1906.0,1,216,57,0,239,0,0,0,0,2008,135000
91.0,10437,8,6,1995,1995,660.0,1696,0,413,2109,2113,0,0,2113,1,0,2,1,2,1,7,1,1995.0,3,839,236,46,0,0,0,0,0,2008,350000
21.0,1680,6,5,1971,1971,381.0,0,0,525,525,525,567,0,1092,0,0,1,1,3,1,6,0,1971.0,1,264,0,0,0,0,0,0,0,2010,88000
72.0,10007,5,7,1959,2006,54.0,806,0,247,1053,1053,0,0,1053,1,0,1,1,3,1,5,0,1959.0,1,312,0,0,0,0,0,0,0,2008,145500
60.0,7200,7,6,1931,2000,0.0,0,0,776,776,851,651,0,1502,0,0,1,1,3,1,6,1,1931.0,1,270,0,0,112,0,0,0,0,2008,149000
78.0,17503,6,5,1948,1950,0.0,0,0,912,912,912,546,0,1458,0,1,1,0,3,1,6,1,1948.0,1,330,192,0,0,0,0,0,0,2010,97500
75.0,9937,5,7,1964,1999,0.0,637,0,849,1486,1486,0,0,1486,1,0,1,0,3,1,7,0,1968.0,2,480,0,0,0,0,0,0,0,2009,167000
0.0,12384,7,7,1976,1976,233.0,0,0,793,793,1142,793,0,1935,0,0,2,1,3,1,7,1,1976.0,2,550,0,113,252,0,0,0,0,2007,197900
52.0,46589,8,7,1994,2005,528.0,1361,180,88,1629,1686,762,0,2448,1,0,2,1,4,1,8,1,1994.0,3,711,517,76,0,0,0,0,0,2009,402000
120.0,13560,6,3,1968,1968,216.0,0,0,1392,1392,1392,0,0,1392,1,0,1,0,2,1,5,2,1968.0,2,576,0,0,240,0,0,0,0,2009,110000
90.0,10012,4,5,1972,1972,0.0,920,180,38,1138,1181,0,0,1181,1,0,2,0,3,1,6,0,1974.0,2,588,0,0,180,0,0,0,0,2008,137500
49.0,20896,8,5,2005,2006,0.0,1721,0,356,2077,2097,0,0,2097,1,0,1,1,1,1,8,1,2005.0,3,1134,192,267,0,0,0,0,0,2006,423000
106.0,11194,8,5,2000,2000,40.0,0,0,1406,1406,1454,482,0,1936,0,0,2,1,3,1,7,1,2000.0,2,504,188,124,0,0,0,0,0,2006,230500
0.0,18450,6,5,1965,1979,113.0,187,723,111,1021,1465,915,0,2380,0,0,2,1,3,1,7,1,1965.0,2,596,0,265,0,0,0,0,0,2007,129000
65.0,8125,6,5,1994,1998,258.0,1138,0,270,1408,1679,0,0,1679,1,0,2,0,3,1,7,1,1994.0,2,575,224,42,0,0,0,0,0,2008,193500
0.0,14175,5,6,1956,1987,0.0,988,0,200,1188,1437,0,0,1437,1,0,1,1,3,1,6,1,1999.0,2,576,304,0,0,0,0,0,0,2006,168000
80.0,11600,4,5,1922,1950,0.0,0,0,700,700,1180,0,0,1180,0,0,1,0,2,1,5,1,1922.0,1,252,0,0,67,0,0,0,0,2006,137500
64.0,8633,6,5,2005,2005,0.0,193,0,545,738,738,738,0,1476,1,0,2,1,3,1,7,0,2005.0,2,540,100,35,0,0,0,0,0,2009,173500
54.0,6629,6,6,1925,1950,0.0,551,0,121,672,697,672,0,1369,1,0,2,0,3,1,6,0,1930.0,1,300,147,0,0,0,0,0,0,2009,103600
0.0,11250,6,6,1977,1977,0.0,767,0,441,1208,1208,0,0,1208,1,0,1,1,3,1,6,1,1977.0,2,546,198,42,0,0,0,0,0,2006,165000
110.0,14442,6,7,1957,2004,106.0,1186,0,291,1477,1839,0,0,1839,1,0,2,0,3,1,7,2,1957.0,2,416,0,87,0,0,200,0,0,2007,257500
80.0,9200,6,6,1965,1965,0.0,892,0,244,1136,1136,0,0,1136,1,0,1,0,3,1,5,1,1965.0,1,384,426,0,0,0,0,0,0,2008,140000
24.0,2289,6,6,1978,1978,0.0,311,0,544,855,855,586,0,1441,0,0,2,1,3,1,7,1,1978.0,2,440,28,0,0,0,0,0,0,2009,148500
60.0,9600,4,2,1900,1950,0.0,0,0,1095,1095,1095,679,0,1774,1,0,2,0,4,2,8,0,1920.0,3,779,0,0,90,0,0,0,0,2006,87000
52.0,9022,5,8,1924,2006,0.0,0,0,768,768,792,0,0,792,0,0,1,0,2,1,5,0,1924.0,1,240,316,0,120,0,0,0,0,2009,109500
80.0,11844,8,5,2008,2008,464.0,0,0,2046,2046,2046,0,0,2046,0,0,2,1,3,1,7,1,2008.0,3,834,322,82,0,0,0,0,0,2009,372500
0.0,9945,5,5,1961,1961,57.0,827,0,161,988,988,0,0,988,1,0,1,0,3,1,5,0,1963.0,2,572,0,0,0,0,0,0,0,2007,128500
50.0,8012,6,5,1980,1980,0.0,543,119,261,923,923,0,0,923,0,0,2,0,2,1,5,1,1980.0,1,264,80,0,0,0,0,0,0,2010,143000
55.0,4500,5,5,1932,2000,0.0,182,0,611,793,848,672,0,1520,0,0,1,0,3,1,6,0,1968.0,1,281,0,0,56,0,0,0,0,2009,159434
0.0,2887,6,5,1996,1997,0.0,1003,0,288,1291,1291,0,0,1291,1,0,1,0,2,1,6,1,1996.0,2,431,307,0,0,0,0,0,0,2008,173000
90.0,11248,9,5,2002,2002,215.0,1059,0,567,1626,1668,0,0,1668,1,0,2,0,3,1,7,1,2002.0,3,702,257,45,0,0,0,0,0,2007,285000
58.0,16770,7,5,1998,1998,30.0,0,0,1195,1195,1195,644,0,1839,0,0,2,1,4,1,7,0,1998.0,2,486,0,81,0,0,0,0,0,2010,221000
0.0,5062,7,5,1984,1984,0.0,828,182,180,1190,1190,900,0,2090,1,0,2,0,3,1,6,1,1984.0,2,577,219,0,0,0,0,0,0,2007,207500
84.0,10207,7,6,2007,2007,0.0,0,0,874,874,874,887,0,1761,0,0,3,0,3,1,7,0,2007.0,2,578,144,105,0,0,0,0,0,2007,227875
