ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG
248055809,0,31,3,15,"$47,629",No,"$144,222",Yes,z_F,z_High School,z_Blue Collar,38,Commercial,"$9,360",1,z_SUV,no,"$6,906",2,No,0,$692,6,1
788883833,0,26,1,0,$0,Yes,$0,z_No,z_F,Bachelors,Home Maker,65,Private,"$25,940",6,Minivan,no,$0,0,No,0,$0,7,0
30182732,0,29,1,14,"$15,936",No,,Yes,z_F,<High School,Student,28,Private,"$12,010",13,z_SUV,no,$0,0,No,1,$0,1,0
742285314,0,50,1,,"$96,013",Yes,$0,z_No,M,Masters,Manager,52,Commercial,"$26,400",3,Panel Truck,no,"$2,243",3,No,0,"$19,247",13,1
729841394,0,50,0,14,"$62,494",No,"$210,162",Yes,M,z_High School,Clerical,14,Private,"$13,760",8,Minivan,no,$0,0,No,2,$0,1,0
251910175,0,34,3,0,$0,No,"$74,744",Yes,z_F,Bachelors,Home Maker,36,Private,"$4,900",7,z_SUV,no,"$8,272",2,No,0,$0,6,0
638479990,0,46,0,13,"$26,353",No,"$128,701",Yes,M,Bachelors,Professional,35,Private,"$11,350",10,Pickup,no,$0,0,No,2,$0,9,0
413007803,0,53,0,16,"$59,270",No,"$189,686",Yes,M,z_High School,Clerical,16,Private,"$6,800",1,Minivan,no,$0,0,No,1,$0,9,0
665391525,0,48,0,0,$0,No,$0,z_No,z_F,Bachelors,Home Maker,31,Private,"$1,500",6,Sports Car,no,"$3,521",1,No,6,$0,7,0
831145515,0,52,0,8,"$153,688",No,"$418,418",z_No,z_F,PhD,Manager,23,Private,"$8,470",6,z_SUV,no,$0,0,Yes,0,$0,,0
212964079,0,35,0,12,"$73,647",No,$0,z_No,z_F,Bachelors,z_Blue Collar,57,Commercial,"$19,200",4,Minivan,no,$0,0,Yes,1,$0,7,0
836965492,0,43,0,10,"$134,469",No,$0,z_No,z_F,PhD,Doctor,33,Private,"$30,250",1,Minivan,no,$0,0,No,0,$0,23,0
481710082,0,44,2,9,"$91,785",No,"$288,497",Yes,z_F,Bachelors,Professional,35,Private,"$16,060",1,z_SUV,no,$0,0,No,0,$0,8,0
286855892,0,36,0,7,"$6,018",No,,z_No,z_F,<High School,Student,18,Private,"$1,500",4,Sports Car,no,$0,0,No,1,"$4,286",7,1
496819716,0,55,0,13,,No,"$232,836",Yes,z_F,Bachelors,Clerical,61,Private,"$22,140",17,z_SUV,no,$0,0,No,0,$0,5,0
569910251,0,57,0,8,"$54,028",No,"$202,278",Yes,z_F,z_High School,Professional,28,Private,"$12,710",13,Minivan,no,"$24,458",1,No,1,"$4,903",1,1
305897392,0,56,0,12,"$43,369",No,"$197,904",z_No,z_F,Masters,Lawyer,20,Private,"$32,050",6,Minivan,no,$0,0,No,0,$0,18,0
315755344,1,43,1,9,"$111,656",Yes,$0,z_No,z_F,Bachelors,Professional,55,Private,"$7,700",1,Sports Car,no,"$30,378",1,Yes,5,"$1,956",9,1
559016391,0,34,0,7,"$161,846",No,$0,z_No,z_F,PhD,,48,Commercial,"$32,020",9,Panel Truck,no,"$28,495",2,Yes,0,"$6,250",15,1
593879799,0,50,0,14,,No,"$138,053",Yes,z_F,<High School,Clerical,33,Private,"$13,570",1,z_SUV,no,$0,0,No,1,"$1,697",9,1
562116386,0,49,0,9,"$114,679",No,"$342,865",Yes,M,Bachelors,Manager,55,Private,"$6,300",3,Minivan,yes,$0,0,Yes,2,$0,11,0
118712896,0,59,2,18,"$137,183",No,"$374,393",Yes,M,Masters,,5,Commercial,"$40,580",13,Panel Truck,no,$0,0,No,1,$0,10,0
691739970,0,35,0,8,"$84,393",No,,Yes,z_F,Bachelors,z_Blue Collar,32,Private,"$11,740",6,Minivan,no,"$36,720",3,No,8,$0,11,0
112585334,0,62,0,15,"$59,807",No,"$194,391",Yes,M,Masters,Lawyer,25,Private,"$8,230",1,Sports Car,yes,"$41,794",3,Yes,3,$0,10,0
544790956,0,45,1,10,"$89,187",No,"$241,074",Yes,z_F,Masters,Professional,29,Private,"$17,720",4,z_SUV,no,$0,0,No,1,$0,17,0
639146508,0,33,4,14,"$40,205",Yes,$0,z_No,z_F,z_High School,Clerical,33,Private,"$5,750",4,Sports Car,no,"$3,226",1,No,4,$0,9,0
151359453,0,56,0,12,"$140,201",No,"$379,999",Yes,M,PhD,,51,Commercial,"$21,120",9,Van,yes,"$4,019",2,No,5,$0,20,0
274850342,0,55,0,15,"$124,833",No,"$400,395",Yes,M,Masters,Lawyer,40,Private,"$37,360",1,Minivan,yes,$0,0,No,0,$0,19,0
572638158,0,30,2,10,"$7,132",Yes,$0,z_No,M,<High School,Student,18,Commercial,"$4,700",3,Pickup,yes,"$1,739",2,No,4,$0,1,0
379952519,0,47,0,14,"$6,150",No,$0,Yes,M,<High School,Student,39,Private,"$8,240",13,Pickup,yes,$0,0,No,2,$0,6,0
930143315,0,62,0,14,"$43,775",No,"$173,539",Yes,M,Bachelors,z_Blue Collar,32,Commercial,"$1,500",1,Sports Car,yes,$0,0,No,0,$0,1,0
986607982,0,44,4,0,$0,No,"$100,846",Yes,z_F,Bachelors,Home Maker,36,Private,"$1,500",4,Sports Car,no,"$9,637",1,No,0,$0,13,0
883538003,0,58,0,15,"$109,878",No,"$298,537",Yes,M,PhD,,28,Commercial,"$22,260",1,Van,no,$0,0,No,1,$0,15,0
299784097,0,39,0,13,"$37,443",No,"$104,380",Yes,M,z_High School,Clerical,45,Private,"$14,480",6,Minivan,yes,$0,0,No,4,$0,11,0
281304815,0,55,0,0,$0,No,"$135,832",Yes,z_F,z_High School,Student,5,Private,"$22,040",10,Pickup,no,"$3,707",2,No,0,$0,1,0
30946151,0,47,0,13,"$31,610",No,"$166,942",Yes,M,z_High School,z_Blue Collar,46,Commercial,"$9,760",4,Pickup,no,$0,0,No,0,$0,3,0
228722434,0,36,3,19,"$34,658",No,"$191,264",Yes,z_F,z_High School,z_Blue Collar,25,Commercial,"$24,600",4,Pickup,no,$0,0,No,1,$706,1,1
175337462,0,54,1,,"$32,690",Yes,$0,z_No,z_F,<High School,Clerical,29,Private,"$21,930",6,z_SUV,no,$0,0,No,0,$0,1,0
660320432,1,43,1,11,"$73,247",Yes,$0,z_No,z_F,Masters,Lawyer,12,Private,"$24,000",7,Sports Car,no,$0,0,Yes,0,$0,16,0
68419810,0,50,0,13,"$93,454",No,"$236,061",Yes,M,Bachelors,Professional,13,Commercial,"$24,090",6,Panel Truck,yes,$0,0,No,1,$0,10,0
483604817,0,44,2,12,"$156,493",No,"$403,292",Yes,M,Bachelors,z_Blue Collar,19,Commercial,"$24,410",4,Panel Truck,no,$0,0,No,2,$0,12,0
794029734,0,36,3,13,"$66,859",Yes,$0,z_No,z_F,Bachelors,z_Blue Collar,51,Private,"$5,470",4,z_SUV,no,$0,0,No,0,"$7,841",1,1
846904796,0,39,3,14,,Yes,$0,z_No,z_F,<High School,z_Blue Collar,41,Private,"$16,070",1,z_SUV,no,"$4,338",2,No,1,"$4,192",,1
139506164,0,41,0,11,"$65,346",No,"$240,364",z_No,M,Masters,Lawyer,40,Private,"$12,130",6,Pickup,yes,"$5,651",1,No,4,$0,19,0
447408712,0,49,0,10,,No,"$209,679",Yes,z_F,z_High School,z_Blue Collar,50,Commercial,"$17,190",16,Sports Car,no,"$8,174",2,No,4,"$2,648",1,1
303183248,0,47,0,0,,No,$0,z_No,z_F,Masters,Home Maker,13,Private,"$11,780",3,Minivan,no,$0,0,No,4,$0,15,0
832864413,0,24,1,10,"$9,761",No,"$92,374",Yes,z_F,Bachelors,Professional,66,Private,"$11,320",10,Sports Car,yes,"$14,584",2,Yes,10,"$2,009",0,1
373542117,0,33,3,13,"$163,436",No,"$393,600",Yes,z_F,Bachelors,Manager,25,Private,"$21,140",11,z_SUV,no,$0,0,No,0,$0,9,0
763695008,0,55,0,10,"$85,024",No,$0,z_No,M,Masters,Manager,46,Commercial,"$5,730",1,Pickup,yes,"$4,582",2,No,0,$0,19,0
580528620,1,40,1,8,"$35,660",Yes,$0,z_No,z_F,Masters,Professional,31,Private,"$5,500",6,z_SUV,no,$0,0,No,1,"$3,432",11,1
238657060,0,46,0,14,"$129,798",No,"$312,180",Yes,z_F,Masters,Manager,19,Commercial,"$23,550",1,Pickup,no,$0,0,No,0,$0,12,0
380886411,0,50,0,12,"$45,969",No,"$141,496",Yes,M,Masters,Lawyer,5,Private,"$6,500",7,Pickup,yes,"$3,414",3,No,5,$0,17,0
192867191,0,29,2,14,"$60,157",No,"$158,830",Yes,M,Bachelors,z_Blue Collar,5,Commercial,"$10,420",6,Pickup,yes,"$3,761",3,No,2,$0,8,0
976037221,0,56,0,5,"$82,624",No,"$323,568",z_No,z_F,Bachelors,Professional,25,Private,"$22,700",9,z_SUV,no,$0,0,No,0,$0,1,0
303985749,0,45,2,,"$147,990",No,"$411,073",Yes,z_F,Masters,Lawyer,21,Private,"$20,800",6,Minivan,no,$0,0,No,2,$0,16,0
670318770,0,38,3,,,Yes,$0,z_No,z_F,Bachelors,Professional,36,Private,"$26,460",1,Sports Car,no,$0,0,No,0,$0,7,0
184578161,0,55,0,7,"$45,787",No,"$173,196",Yes,z_F,Masters,Lawyer,5,Private,"$11,580",9,z_SUV,no,"$2,528",1,No,5,$0,13,0
217188837,0,46,0,7,"$100,251",No,"$316,455",Yes,M,z_High School,Manager,47,Private,"$12,430",10,Minivan,yes,$0,0,No,0,$0,1,0
50270043,1,42,2,12,"$46,177",No,"$159,806",Yes,M,z_High School,z_Blue Collar,28,Commercial,"$21,620",6,Minivan,yes,"$6,271",1,No,0,$0,10,0
619836047,0,51,0,7,"$100,505",No,$0,z_No,M,PhD,Doctor,31,Private,"$11,550",11,Minivan,yes,$0,0,No,0,$0,,0
54583001,0,32,2,12,"$30,770",Yes,$0,z_No,M,z_High School,z_Blue Collar,24,Commercial,"$7,950",5,Pickup,yes,$0,0,No,0,$0,6,0
684480715,1,44,2,,"$28,045",No,"$158,817",Yes,M,<High School,Clerical,48,Commercial,"$20,450",1,Van,yes,$0,0,No,4,"$3,454",1,1
284503295,0,45,0,11,"$106,015",No,"$263,348",Yes,z_F,Masters,Lawyer,14,Private,"$18,910",10,Pickup,no,"$32,915",1,No,3,$0,15,0
853116074,0,59,0,13,"$82,231",No,"$270,288",Yes,z_F,z_High School,Professional,58,Private,"$15,620",1,z_SUV,no,"$2,978",2,Yes,4,$0,1,0
820301439,0,48,0,14,"$96,659",No,"$246,612",Yes,z_F,Bachelors,z_Blue Collar,61,Commercial,"$18,490",9,z_SUV,no,"$4,906",1,No,0,"$1,853",7,1
881778986,0,47,0,12,"$28,068",No,"$125,923",z_No,M,z_High School,Clerical,19,Private,"$9,550",3,Minivan,no,$0,0,No,0,$0,7,0
950990439,0,47,0,11,"$27,381",No,"$146,238",z_No,z_F,<High School,z_Blue Collar,46,Private,"$19,520",1,Minivan,no,$0,0,No,0,$0,1,0
855622174,0,35,0,9,"$22,543",No,"$150,019",z_No,z_F,<High School,Clerical,32,Private,"$7,250",4,z_SUV,no,"$3,002",1,No,0,"$4,198",6,1
810440934,0,43,0,8,"$153,778",No,"$353,534",z_No,z_F,PhD,Doctor,34,Private,"$24,020",6,Sports Car,no,"$3,660",2,No,3,$0,17,0
498628502,0,35,0,15,"$7,350",No,"$67,463",Yes,z_F,<High School,Clerical,14,Private,"$2,230",7,z_SUV,no,$0,0,No,0,$0,1,0
863439012,0,49,0,9,"$94,062",No,"$287,762",z_No,M,Bachelors,Manager,15,Private,"$6,200",6,Minivan,yes,$0,0,Yes,2,$0,11,0
618722704,0,47,0,12,"$94,523",No,"$268,445",Yes,z_F,Masters,Lawyer,46,Private,"$7,300",7,Sports Car,no,$0,0,No,0,$0,23,0
991806271,0,51,0,10,"$52,391",No,$0,z_No,z_F,Bachelors,Professional,46,Private,"$6,740",6,Sports Car,no,$0,0,No,1,$0,12,0
512475124,0,61,0,0,$0,No,"$96,739",z_No,z_F,<High School,Student,5,Private,"$1,500",1,Sports Car,no,"$6,414",2,No,6,"$1,993",7,1
33602024,0,49,0,9,"$34,427",No,"$158,704",z_No,z_F,Bachelors,Home Maker,38,Private,"$9,840",1,Minivan,no,$0,0,No,0,$0,7,0
408205951,2,45,3,16,"$30,111",No,"$162,409",Yes,M,z_High School,Clerical,36,Private,"$10,870",9,Pickup,no,$0,0,No,0,$0,1,0
702221350,0,47,0,14,"$76,638",No,"$264,483",Yes,M,z_High School,Manager,41,Commercial,"$14,020",4,Minivan,yes,"$1,620",1,No,4,$0,7,0
581330020,0,44,0,12,"$60,217",No,$0,z_No,z_F,Bachelors,z_Blue Collar,5,Commercial,"$7,520",8,z_SUV,no,$0,0,No,0,"$8,284",12,1
634458807,0,30,1,10,"$33,063",Yes,$0,z_No,M,<High School,z_Blue Collar,50,Commercial,"$17,920",6,Van,yes,$0,0,No,1,$0,1,0
708296698,0,56,0,6,"$103,503",No,"$279,903",z_No,M,Masters,Professional,14,Private,"$45,480",4,Minivan,no,$0,0,No,1,$0,15,0
264512466,1,42,3,13,"$156,532",Yes,$0,z_No,M,Bachelors,Professional,31,Commercial,"$18,060",6,Van,no,$785,2,No,4,"$6,222",14,1
828182123,1,37,2,11,"$28,907",No,"$162,439",Yes,z_F,z_High School,Clerical,34,Private,"$4,390",10,Sports Car,no,"$4,383",3,No,0,$0,1,0
442955602,0,43,0,11,,No,"$252,182",Yes,z_F,Bachelors,Professional,28,Private,"$5,800",4,z_SUV,no,"$23,852",1,Yes,3,$0,11,0
18937835,0,30,0,7,"$57,553",No,"$196,689",Yes,M,z_High School,z_Blue Collar,13,Commercial,"$33,610",1,Panel Truck,no,$0,0,No,0,$0,1,0
438877886,0,50,0,12,"$131,311",No,$0,z_No,M,z_High School,Professional,43,Commercial,"$26,370",7,Panel Truck,yes,"$5,055",3,No,7,"$4,753",9,1
387116789,0,46,0,12,"$40,992",No,"$165,542",Yes,z_F,z_High School,z_Blue Collar,5,Commercial,"$10,200",13,z_SUV,no,"$30,520",1,No,7,$0,1,0
77496530,0,47,1,12,"$76,811",No,"$243,367",Yes,z_F,z_High School,Manager,56,Private,"$7,090",10,Sports Car,no,$0,0,No,0,$0,8,0
542819619,2,44,2,0,$0,No,$0,Yes,M,Bachelors,Student,17,Commercial,"$1,500",13,Minivan,yes,$0,0,No,4,"$2,327",5,1
72110926,0,34,2,13,"$86,323",No,"$266,214",Yes,z_F,Bachelors,Professional,27,Private,"$6,270",4,z_SUV,no,$0,0,No,1,$0,7,0
264306910,0,41,0,8,"$91,619",No,"$299,467",Yes,z_F,Masters,Lawyer,23,Private,"$14,830",6,z_SUV,no,$0,0,No,0,$0,19,0
618688927,0,41,0,12,"$100,258",No,"$282,717",Yes,M,Bachelors,Professional,30,Private,"$30,660",9,Minivan,yes,$0,0,No,0,$0,10,0
335529811,0,38,0,11,"$64,345",No,"$206,587",Yes,M,Bachelors,Professional,72,Private,"$10,210",6,Pickup,no,$0,0,No,2,$0,7,0
399503392,0,52,0,16,"$61,299",No,"$260,164",Yes,M,z_High School,z_Blue Collar,10,Commercial,"$37,360",19,Panel Truck,yes,$0,0,No,0,$0,1,0
614862337,0,40,0,12,"$51,882",No,"$185,978",Yes,M,z_High School,z_Blue Collar,56,Commercial,"$10,690",2,Pickup,yes,$0,0,No,1,$0,1,0
598809422,0,45,0,11,"$87,038",No,$0,z_No,z_F,z_High School,z_Blue Collar,27,Private,"$14,580",1,z_SUV,no,$0,0,Yes,1,$0,7,0
673195017,1,40,3,10,"$89,006",No,"$268,136",Yes,M,Bachelors,Professional,58,Commercial,"$25,060",1,Panel Truck,yes,$0,0,No,1,$0,15,0
10042968,0,49,0,13,"$99,493",No,"$288,808",Yes,z_F,z_High School,z_Blue Collar,14,Commercial,"$23,030",4,Pickup,no,"$6,980",2,No,2,$0,1,0
944174154,0,58,0,13,"$69,879",No,"$259,753",Yes,z_F,Bachelors,Professional,33,Private,"$20,520",1,z_SUV,no,"$3,120",2,No,6,"$6,001",12,1
510533127,2,37,2,9,"$20,050",No,"$89,548",Yes,M,<High School,z_Blue Collar,35,Private,"$10,690",7,Pickup,no,$0,0,No,2,$0,,0
546436194,0,60,0,13,"$57,389",No,"$232,281",z_No,M,Masters,Manager,53,Commercial,"$27,620",6,Panel Truck,yes,"$5,639",1,No,0,$0,14,0
628909625,0,45,0,10,"$61,853",No,"$220,043",z_No,M,z_High School,Professional,32,Private,"$17,180",10,Van,no,"$5,092",1,No,0,$0,1,0
377879248,0,45,0,12,"$81,264",No,,Yes,M,z_High School,z_Blue Collar,39,Private,"$13,010",1,Minivan,yes,$0,0,No,0,$0,1,0
68247002,0,43,2,15,"$57,424",No,"$240,666",Yes,M,z_High School,Clerical,69,Private,"$18,670",4,Van,no,$0,0,No,2,$0,1,0
285206645,0,43,0,10,"$72,894",No,$0,z_No,M,<High School,z_Blue Collar,55,Private,"$5,800",4,Pickup,yes,"$22,464",2,Yes,3,"$7,505",4,1
3385821,0,44,0,10,"$70,539",No,"$232,942",Yes,M,Bachelors,Clerical,5,Private,"$14,830",1,Minivan,yes,$0,0,No,3,$0,15,0
571418968,0,44,2,7,"$24,091",Yes,$0,z_No,z_F,<High School,z_Blue Collar,27,Private,"$8,310",1,z_SUV,no,"$6,693",3,No,0,"$4,301",6,1
688008175,0,54,0,10,"$19,920",No,"$173,863",Yes,M,<High School,Clerical,12,Private,"$16,920",9,Van,yes,"$33,694",2,Yes,6,$0,4,0
158868302,0,52,0,13,"$223,020",No,$0,z_No,z_F,PhD,Doctor,21,Private,"$35,830",1,Van,no,$0,0,No,0,$0,10,0
999178959,0,46,0,13,"$83,187",No,$0,z_No,M,Bachelors,Manager,41,Private,"$13,200",6,Minivan,no,"$4,185",2,No,5,$0,8,0
353354177,0,50,0,0,$0,No,"$110,784",z_No,z_F,Masters,Home Maker,17,Private,"$18,660",1,z_SUV,no,"$1,427",1,No,0,$0,15,0
777580785,0,40,2,13,"$69,946",No,"$260,369",Yes,z_F,Bachelors,Clerical,51,Private,"$12,490",4,z_SUV,no,$0,0,No,1,$0,11,0
999577084,0,56,0,10,"$99,606",No,,z_No,M,Masters,Manager,14,Private,"$9,050",6,Pickup,no,$0,0,No,0,$0,12,0
233743243,0,49,0,16,"$54,288",No,"$172,214",Yes,z_F,Bachelors,Professional,15,Private,"$11,830",6,z_SUV,no,$0,0,No,2,$0,8,0
138042499,0,49,0,14,"$1,463",No,"$101,545",Yes,z_F,Bachelors,Home Maker,33,Private,"$6,550",1,z_SUV,no,$883,2,No,0,$0,12,0
763350978,0,52,0,7,"$1,423",No,"$80,489",z_No,z_F,z_High School,Home Maker,31,Private,"$6,700",1,z_SUV,no,"$6,208",4,No,0,$0,8,0
681038696,0,49,0,8,"$31,873",No,"$123,025",Yes,z_F,<High School,Clerical,41,Private,"$9,830",12,z_SUV,no,"$4,600",2,No,0,"$6,088",1,1
476352722,0,43,2,0,$0,No,$0,Yes,M,z_High School,Student,42,Private,"$8,260",3,Pickup,no,$0,0,No,0,$0,6,0
90966680,0,42,0,8,"$28,691",No,,Yes,M,z_High School,Clerical,44,Private,"$5,600",10,Pickup,no,"$39,146",2,Yes,4,$0,8,0
958363193,2,43,2,13,"$63,357",No,"$222,957",Yes,M,Bachelors,z_Blue Collar,16,Commercial,"$20,790",6,Van,no,$0,0,No,1,$0,1,0
227625585,2,37,4,16,"$5,175",No,$0,Yes,z_F,z_High School,Student,5,Commercial,"$5,720",17,z_SUV,no,$0,0,No,0,$0,8,0
634343179,0,41,0,9,"$107,814",No,"$282,778",z_No,M,Masters,,28,Commercial,"$16,380",13,Van,yes,"$22,642",2,No,2,$0,,0
988502984,0,43,2,13,"$181,818",No,"$412,672",Yes,M,Bachelors,Manager,19,Private,"$19,680",1,Van,yes,$0,0,No,0,$0,9,0
156268134,0,43,0,9,"$63,511",No,"$219,943",z_No,M,Bachelors,z_Blue Collar,19,Commercial,"$12,150",3,Pickup,yes,$0,0,No,3,"$3,686",8,1
220848640,0,53,0,13,"$61,486",No,$0,z_No,M,Bachelors,z_Blue Collar,32,Commercial,"$24,180",10,Panel Truck,yes,"$19,709",3,Yes,0,"$3,822",10,1
204804849,0,50,0,10,"$194,030",No,"$472,849",z_No,M,Masters,,32,Commercial,"$36,300",13,Panel Truck,yes,"$8,293",4,No,5,$0,,0
306754406,0,49,0,9,"$51,576",No,"$222,560",Yes,M,PhD,,50,Commercial,"$27,460",1,Panel Truck,no,$0,0,No,0,$0,21,0
812601483,0,47,0,13,"$32,611",No,"$132,321",Yes,M,z_High School,Clerical,11,Private,"$1,500",6,Minivan,yes,"$26,973",1,Yes,5,$0,1,0
710437405,2,44,2,16,"$30,560",No,"$135,266",Yes,M,z_High School,Clerical,25,Private,"$5,900",16,Minivan,no,$0,0,No,0,$0,0,0
908740964,0,45,0,10,"$55,626",No,"$234,216",z_No,M,Masters,,28,Commercial,"$4,860",20,Pickup,yes,$0,0,No,2,$0,19,0
158916131,1,53,1,16,"$63,269",No,"$243,277",Yes,M,Masters,Lawyer,45,Private,"$6,710",7,Pickup,yes,"$3,850",4,No,0,"$8,067",11,1
932947542,0,49,0,13,"$67,489",No,"$221,734",Yes,M,Bachelors,Professional,6,Private,"$10,450",13,Pickup,no,"$11,054",1,No,4,$0,,0
382072298,0,55,0,13,"$74,295",No,"$196,144",Yes,z_F,Bachelors,Clerical,26,Private,"$1,500",6,z_SUV,no,"$42,748",4,Yes,1,$0,,0
96622902,1,41,3,15,"$6,232",No,$0,Yes,z_F,z_High School,Student,40,Private,"$6,220",4,Sports Car,no,"$6,292",4,No,1,$0,1,0
196187695,0,38,2,11,"$42,229",No,"$167,121",Yes,z_F,<High School,Clerical,21,Commercial,"$23,020",9,Pickup,no,$0,0,No,2,"$1,232",1,1
593603059,0,37,2,10,,Yes,$0,z_No,z_F,<High School,Student,59,Private,"$14,860",6,z_SUV,no,$0,0,No,0,$0,,0
113730746,2,44,2,,$0,No,"$64,624",Yes,z_F,<High School,Home Maker,40,Private,"$11,910",7,z_SUV,no,"$36,386",2,Yes,2,"$7,907",6,1
352869469,0,47,0,8,"$104,019",No,"$281,021",Yes,z_F,Masters,Professional,76,Commercial,"$20,600",7,Pickup,no,$0,0,No,2,$0,20,0
72803473,2,62,4,19,"$174,140",No,"$487,307",Yes,z_F,PhD,Manager,20,Private,"$26,310",15,z_SUV,no,$0,0,No,1,"$3,331",17,1
787625629,0,51,1,11,"$66,296",No,"$205,130",Yes,M,Bachelors,Professional,58,Commercial,"$8,970",1,Pickup,yes,$0,0,No,0,$0,1,0
809534308,0,40,0,9,"$56,626",No,"$210,500",Yes,z_F,Bachelors,Manager,27,Private,"$11,160",1,z_SUV,no,"$40,584",3,No,4,$0,1,0
67299017,0,47,0,9,"$2,400",No,$0,Yes,z_F,<High School,Student,32,Private,"$2,860",4,z_SUV,no,$0,0,Yes,0,$0,6,0
481089051,0,60,0,10,"$105,600",No,,z_No,z_F,PhD,Doctor,37,Private,"$10,420",6,z_SUV,no,"$4,853",2,No,3,$0,,0
519692338,0,47,0,12,"$112,366",No,$0,z_No,M,Masters,Lawyer,10,Private,"$17,440",3,Minivan,yes,"$18,599",2,Yes,5,$0,18,0
923786982,0,39,0,9,"$35,366",No,"$166,481",Yes,z_F,z_High School,Clerical,30,Private,"$6,790",4,z_SUV,no,$0,0,No,0,$0,9,0
345985800,1,48,1,11,"$84,042",No,"$263,403",Yes,z_F,Masters,Lawyer,55,Private,"$10,320",1,z_SUV,no,"$7,560",1,No,2,"$2,524",20,1
254748338,0,38,0,14,"$50,104",No,"$241,191",Yes,z_F,Masters,Lawyer,44,Private,"$10,310",21,z_SUV,no,"$6,384",2,No,5,"$5,610",12,1
918614314,0,46,0,5,"$17,991",No,,z_No,z_F,<High School,Student,61,Private,"$3,300",10,Sports Car,no,$0,0,No,0,$0,4,0
215416482,0,52,0,10,"$46,183",No,"$188,378",Yes,M,PhD,Home Maker,5,Private,"$11,320",1,Pickup,no,$0,0,No,0,$0,18,0
960562775,0,25,3,0,$0,No,$0,Yes,z_F,z_High School,Student,27,Commercial,"$5,950",1,z_SUV,no,$0,0,No,3,"$7,862",1,1
92088697,0,47,0,0,$0,No,"$120,276",z_No,z_F,Masters,Home Maker,33,Private,"$15,420",1,z_SUV,no,"$4,662",3,No,0,$0,1,0
62746121,1,44,1,11,"$75,161",Yes,"$241,237",z_No,z_F,PhD,Doctor,48,Private,"$11,220",1,z_SUV,no,"$6,367",4,No,5,"$7,833",19,1
635649372,0,39,0,13,"$51,981",No,$0,z_No,z_F,z_High School,z_Blue Collar,59,Commercial,"$5,400",10,z_SUV,no,$0,0,No,0,$0,8,0
811340196,0,37,0,11,"$5,590",No,"$90,639",Yes,M,<High School,Clerical,27,Commercial,"$24,770",4,Panel Truck,yes,$0,0,No,0,"$3,682",1,1
351569400,0,52,0,12,"$143,073",No,"$404,124",Yes,z_F,Bachelors,Professional,30,Private,"$16,930",11,z_SUV,no,$0,0,No,0,$0,10,0
371702941,0,51,0,,"$66,804",No,$0,z_No,M,Bachelors,Professional,21,Private,"$21,460",1,Van,no,"$22,531",3,Yes,6,$0,7,0
706164750,0,36,0,9,"$12,546",No,$0,z_No,M,<High School,Clerical,22,Private,"$1,500",1,Minivan,yes,"$4,636",3,No,0,$867,1,1
913502341,0,50,0,14,"$49,256",No,"$212,649",Yes,M,Bachelors,Manager,34,Commercial,"$11,430",4,Pickup,no,"$5,556",4,No,2,$0,1,0
22955293,0,47,0,12,"$78,438",No,"$241,003",Yes,M,Bachelors,Manager,18,Private,"$15,810",1,Minivan,yes,$0,0,No,0,$0,11,0
739230069,1,43,1,3,"$154,611",Yes,$0,z_No,M,Masters,Lawyer,30,Private,"$21,260",16,Van,yes,$0,0,No,0,$0,19,0
235786973,0,52,0,10,"$32,028",No,$0,z_No,z_F,z_High School,Clerical,41,Private,"$14,860",3,z_SUV,no,$0,0,No,4,"$7,027",1,1
522711656,0,45,0,11,"$49,957",No,"$191,130",z_No,M,Bachelors,Professional,22,Commercial,"$18,710",4,Van,yes,$0,0,No,1,"$2,175",2,1
110602925,0,32,4,14,"$86,539",No,"$305,557",Yes,z_F,Masters,,42,Private,"$13,350",10,z_SUV,no,$0,0,No,0,$0,19,0
524234466,0,49,0,13,"$30,644",No,"$174,753",Yes,z_F,PhD,Home Maker,32,Private,"$9,460",4,z_SUV,no,"$8,861",4,No,5,$0,10,0
904168254,0,37,0,9,"$38,200",No,"$167,131",z_No,M,z_High School,Clerical,51,Commercial,"$11,200",10,Pickup,yes,"$5,824",4,No,1,$0,8,0
131389656,0,49,0,11,,No,"$127,077",z_No,z_F,z_High School,Home Maker,21,Private,"$10,130",8,z_SUV,no,"$2,740",3,No,0,$0,1,0
718700325,0,28,2,11,"$12,891",No,"$86,839",Yes,z_F,<High School,Home Maker,10,Commercial,"$26,350",1,Pickup,no,"$3,683",2,No,4,"$3,350",5,1
855806104,0,41,1,9,"$101,337",Yes,"$277,732",z_No,M,z_High School,z_Blue Collar,36,Commercial,"$11,630",1,Pickup,no,$0,0,No,0,$0,6,0
690754289,0,41,3,14,"$7,863",No,"$113,380",Yes,z_F,Bachelors,Student,20,Private,"$5,300",7,z_SUV,no,$0,0,No,0,$0,6,0
78653569,0,66,0,15,"$90,934",No,"$271,721",Yes,z_F,Masters,Lawyer,32,Private,"$21,250",4,Sports Car,no,$0,0,No,1,$0,17,0
