age,balance,duration,campaign,pdays,housing_cat,poutcome_success,deposit_cat
51,1093,18,1,10000,0,0,0
43,817,51,1,10000,1,0,0
31,196,248,1,10000,0,0,0
36,205,176,4,10000,1,0,0
58,0,702,3,264,1,0,0
33,1002,201,4,10000,1,0,0
31,2916,174,2,10000,0,0,0
28,4513,167,3,10000,1,0,0
29,7,69,3,10000,1,0,0
34,0,183,10,10000,0,0,0
31,253,262,1,10000,0,0,0
31,28,101,1,10000,1,0,0
37,-65,226,1,10000,0,0,0
32,376,102,2,10000,1,0,0
42,1018,305,2,10000,0,0,0
34,260,20,2,238,1,0,0
74,5539,390,2,159,0,0,0
60,758,282,1,10000,0,0,0
32,262,203,1,10000,0,0,0
47,236,263,4,10000,0,0,0
45,396,251,4,329,1,0,0
50,1857,26,2,10000,0,0,0
39,4722,483,1,10000,1,0,0
60,935,8,17,10000,0,0,0
47,4567,921,4,10000,0,0,0
40,220,197,2,10000,1,0,0
26,8,167,1,10000,1,0,0
43,109,64,3,10000,1,0,0
30,0,137,1,10000,1,0,0
34,456,137,8,10000,1,0,0
35,5553,371,3,136,1,0,0
21,137,198,3,10000,1,0,0
52,299,310,4,10000,0,0,0
31,162,247,1,10000,1,0,0
42,1533,86,1,10000,0,0,0
31,301,371,1,10000,1,0,0
58,1697,55,2,10000,0,0,0
51,441,189,2,167,1,0,0
38,898,132,2,10000,1,0,0
32,945,312,3,10000,0,0,0
31,0,164,1,10000,1,0,0
36,1830,183,1,91,0,0,0
33,6138,369,1,10000,1,0,0
47,442,85,1,10000,1,0,0
52,0,106,2,10000,0,0,0
42,1556,113,1,10000,0,0,0
39,83,69,6,10000,1,0,0
31,430,103,2,10000,1,0,0
52,-336,111,8,10000,0,0,0
40,528,340,2,357,1,0,0
29,111,14,11,10000,1,0,0
49,1556,674,3,10000,1,0,0
57,408,402,2,351,1,0,0
35,1067,179,6,10000,0,0,0
26,277,514,2,10000,0,0,0
35,257,186,1,10000,1,0,0
31,0,117,3,352,1,0,0
57,2549,193,2,10000,0,0,0
32,4612,937,4,10000,1,0,0
87,433,150,1,10000,0,0,0
44,680,84,4,10000,1,0,0
41,3851,130,1,10000,0,0,0
36,442,102,3,10000,1,0,0
56,642,16,1,2,1,0,0
35,487,117,1,10000,1,0,0
46,171,251,1,430,1,0,0
32,13711,638,1,175,1,1,0
41,187,354,1,10000,0,0,0
34,101,209,5,10000,1,0,0
48,343,136,1,10000,0,0,0
31,315,130,1,2,0,0,0
41,205,91,1,10000,1,0,0
36,106,171,13,10000,1,0,0
31,477,146,1,10000,0,0,0
37,2875,110,2,10000,0,0,0
48,1000,104,2,10000,0,0,0
31,-825,179,2,10000,1,0,0
42,534,139,2,10000,1,0,0
50,452,181,2,10000,0,0,0
47,623,102,6,10000,1,0,0
43,310,291,1,10000,1,0,0
59,454,162,1,10000,0,0,0
35,2306,86,7,10000,0,0,0
24,-126,382,2,10000,1,0,0
49,399,679,1,10000,0,0,0
47,0,250,1,10000,1,0,0
57,2109,107,6,10000,0,0,0
29,0,218,1,10000,1,0,0
50,-470,130,2,160,1,0,0
32,81,120,1,10000,1,0,0
23,1104,120,2,10000,1,0,0
41,457,181,2,10000,1,0,0
48,0,248,2,10000,0,0,0
29,941,570,11,10000,1,0,0
42,-466,94,15,10000,0,0,0
38,2600,67,1,10000,1,0,0
31,3,406,2,10000,0,0,0
38,90,20,2,10000,1,0,0
50,2570,273,2,10000,0,0,0
36,181,159,2,278,1,0,0
52,66653,109,3,10000,0,0,0
50,556,130,2,10000,1,0,0
38,110,167,1,10000,0,0,0
30,9,194,2,205,0,0,0
46,0,155,1,10000,0,0,0
54,5249,108,1,10000,1,0,0
46,2499,42,3,10000,1,0,0
49,276,62,5,10000,0,0,0
36,3343,307,1,10000,0,0,0
58,9994,400,1,10000,0,0,0
29,613,779,1,10000,1,0,0
41,925,43,1,10000,1,0,0
32,393,458,2,10000,0,0,0
33,339,496,4,10000,1,0,0
31,1216,150,4,10000,0,0,0
44,1818,247,1,10000,1,0,0
51,2109,119,1,181,0,1,0
38,46,48,2,10000,0,0,0
38,980,662,5,10000,0,0,0
27,3060,533,1,10000,0,0,0
41,46,268,1,10000,0,0,0
32,274,21,3,10000,1,0,0
45,805,186,3,10000,1,0,0
54,3151,350,7,10000,0,0,0
36,160,142,1,10000,1,0,0
33,0,54,3,10000,1,0,0
40,694,75,14,10000,1,0,0
37,509,172,1,10000,1,0,0
48,237,18,18,10000,1,0,0
36,0,86,1,237,1,0,0
46,16,304,1,10000,1,0,0
29,504,203,1,10000,1,0,0
41,-274,182,3,10000,1,0,0
44,0,260,1,10000,1,0,0
40,0,279,1,10000,1,0,0
33,2565,128,2,10000,1,0,0
60,91,105,4,10000,0,0,0
48,558,708,8,10000,1,0,0
37,1032,63,1,10000,0,0,0
39,351,999,3,10000,1,0,0
28,231,55,1,10000,1,0,0
44,3706,209,3,10000,0,0,0
37,5,36,2,10000,0,0,0
58,342,564,2,10000,0,0,0
50,588,649,3,10000,0,0,0
38,3165,152,2,10000,1,0,0
31,0,101,6,10000,0,0,0
33,464,207,4,10000,0,0,0
35,837,329,1,10000,0,0,0
53,34230,279,1,358,1,0,0
58,5435,118,1,10000,1,0,0
26,102,46,1,10000,1,0,0
34,641,467,1,10000,1,0,0
50,334,79,3,10000,0,0,0
42,149,329,3,10000,1,0,0
46,179,194,4,436,1,0,0
45,61,108,1,10000,0,0,0
46,375,172,6,10000,0,0,0
31,2088,15,14,10000,0,0,0
44,29,151,1,10000,1,0,0
36,3839,146,1,10000,0,0,0
50,2910,790,1,10000,0,0,0
33,3770,757,2,10000,0,0,0
33,141,578,2,10000,1,0,0
55,0,156,3,10000,0,0,0
40,65,15,3,10000,1,0,0
30,-306,372,1,186,1,0,0
36,3740,254,1,10000,1,0,0
34,0,203,1,10000,1,0,0
46,131,69,2,10000,1,0,0
55,23189,77,1,10000,1,0,0
56,-1,304,3,10000,0,0,0
34,6979,14,5,10000,1,0,0
42,187,64,1,10000,0,0,0
48,1203,61,5,10000,0,0,0
51,6298,14,3,10000,1,0,0
45,-243,171,2,10000,0,0,0
35,181,19,8,10000,1,0,0
63,661,56,2,10000,0,0,0
35,270,332,2,335,1,0,0
25,1919,264,1,351,1,0,0
26,492,439,4,10000,1,0,0
29,91,99,1,274,0,0,0
26,775,35,3,10000,0,0,0
26,2669,242,1,10000,1,0,0
23,2605,278,6,10000,1,0,0
51,1277,143,5,294,0,0,0
51,568,37,1,10000,1,0,0
43,2344,111,2,10000,1,0,0
81,4321,163,3,10000,0,0,0
42,1064,101,2,10000,0,0,0
41,241,144,1,10000,1,0,0
35,183,516,2,130,0,0,0
32,9214,71,1,10000,0,0,0
51,513,331,2,10000,1,0,0
33,14850,122,5,10000,1,0,0
38,279,110,5,10000,1,0,0
48,4,70,5,10000,0,0,0
50,-298,68,8,10000,1,0,0
39,522,225,7,350,1,0,0
30,0,161,2,10000,1,0,0
39,8,333,2,96,0,0,0
35,432,104,8,10000,0,0,0
41,-378,361,1,253,1,0,0
41,338,121,1,10000,1,0,0
35,2878,140,2,10000,1,0,0
43,62,133,1,300,1,0,0
27,1303,364,1,10000,1,0,0
32,255,63,5,10000,0,0,0
39,0,85,1,10000,1,0,0
37,1125,301,1,10000,1,0,0
40,1238,50,2,10000,1,0,0
33,370,249,1,10000,1,0,0
29,2417,126,2,10000,1,0,0
50,4,51,1,10000,0,0,0
39,444,374,2,10000,1,0,0
32,28,368,1,10000,1,0,0
49,2139,278,1,10000,0,0,0
37,194,566,7,10000,1,0,0
57,195,185,4,10000,0,0,0
44,0,167,2,10000,0,0,0
36,189,632,1,10000,1,0,0
55,220,328,2,10000,1,0,0
40,189,160,2,10000,1,0,0
40,746,241,1,262,1,0,0
44,13054,471,2,174,1,0,0
41,0,18,11,10000,1,0,0
65,23421,432,1,10000,0,0,0
31,41,265,1,10000,1,0,0
48,7408,101,2,10000,0,0,0
55,101,111,1,10000,1,0,0
34,384,551,2,10000,1,0,0
36,2556,342,1,10000,1,0,0
33,808,12,16,10000,1,0,0
46,0,401,1,10000,0,0,0
52,1158,57,4,10000,0,0,0
33,334,87,1,10000,0,0,0
29,296,153,1,10000,1,0,0
36,1653,336,10,10000,1,0,0
37,1283,209,1,10000,1,0,0
53,2295,65,10,10000,0,0,0
28,-42,143,4,10000,1,0,0
19,55,89,2,193,0,0,0
41,365,203,5,10000,0,0,0
33,772,323,2,259,1,1,0
28,334,438,4,10000,1,0,0
40,1060,14,3,10000,1,0,0
78,38,156,1,1,0,0,0
29,146,104,2,10000,1,0,0
36,439,18,6,10000,1,0,0
59,124,531,3,134,1,0,0
34,190,121,3,10000,1,0,0
82,211,195,3,10000,0,0,0
36,871,170,1,10000,0,0,0
48,1513,166,2,10000,0,0,0
36,871,2,1,10000,1,0,0
25,1298,206,7,94,0,0,0
40,360,73,1,10000,1,0,0
33,597,134,1,10000,0,0,0
30,457,115,20,10000,1,0,0
27,2457,123,4,10000,1,0,0
34,2069,328,2,10000,0,0,0
28,47,405,2,10000,0,0,0
40,13,178,1,10000,1,0,0
47,-71,293,5,10000,1,0,0
59,27,347,3,10000,0,0,0
30,-114,396,2,10000,1,0,0
39,2645,339,3,10000,1,0,0
44,1025,200,1,10000,1,0,0
46,2044,25,1,10000,0,0,0
32,10,658,2,10000,1,0,0
35,0,245,2,10000,0,0,0
35,644,120,2,10000,1,0,0
38,4293,92,2,250,1,0,0
27,-238,132,4,10000,0,0,0
32,-613,266,2,10000,1,0,0
37,1573,639,3,326,1,0,0
59,1728,575,2,10000,0,0,0
32,15,226,1,346,0,0,0
31,-160,126,6,10000,1,0,0
55,312,13,8,9,0,0,0
26,33,91,7,10000,0,0,0
30,80,145,1,337,1,0,0
34,445,256,2,10000,0,0,0
83,4565,175,2,10000,0,0,0
46,3262,77,8,10000,0,0,0
48,559,1231,2,10000,1,0,0
47,4840,53,1,10000,0,0,0
31,-302,195,2,10000,0,0,0
32,73,158,1,135,1,0,0
32,4790,314,2,10000,1,0,0
39,1078,199,3,10000,0,0,0
54,284,65,5,10000,1,0,0
55,493,647,7,10000,1,0,0
28,100,70,5,10000,1,0,0
48,1042,129,2,10000,0,0,0
44,3665,325,1,10000,0,0,0
47,-9,457,2,10000,0,0,0
43,576,148,1,10000,1,0,0
53,945,82,2,10000,0,0,0
42,108,51,21,10000,1,0,0
39,93,196,2,331,1,0,0
37,-97,135,2,10000,1,0,0
58,3768,316,1,10000,1,0,0
31,8,340,3,10000,0,0,0
40,66,29,8,10000,1,0,0
38,0,1473,6,10000,0,0,0
46,-637,153,1,10000,1,0,0
31,0,71,1,223,1,0,0
32,26,222,6,10000,0,0,0
46,4726,405,1,10000,1,0,0
25,1782,549,1,10000,1,0,0
28,3430,72,6,10000,1,0,0
40,332,339,2,369,1,0,0
31,554,94,1,10000,1,0,0
39,0,21,21,10000,1,0,0
36,542,604,6,10000,1,0,0
37,393,95,1,357,1,0,0
48,134,315,2,10000,1,0,0
34,178,85,1,10000,1,0,0
24,0,25,26,10000,0,0,0
33,23,216,3,10000,0,0,0
54,0,986,1,94,0,0,0
56,202,178,2,10000,1,0,0
41,647,270,1,10000,1,0,0
46,143,279,1,10000,1,0,0
27,1928,513,5,10000,0,0,0
32,1630,122,1,10000,1,0,0
40,102,168,1,10000,0,0,0
38,0,49,2,10000,0,0,0
36,1790,386,2,10000,1,0,0
33,0,277,1,10000,0,0,0
31,1675,114,2,363,0,0,0
34,-745,131,2,10000,1,0,0
34,-56,248,3,10000,1,0,0
45,0,113,2,10000,0,0,0
52,2396,48,7,10000,1,0,0
37,223,25,1,10000,1,0,0
30,5956,405,1,139,1,0,0
35,122,49,5,328,0,0,0
31,4888,475,4,166,1,0,0
47,183,144,1,10000,0,0,0
32,0,95,1,10000,1,0,0
32,-262,85,24,10000,1,0,0
39,169,38,1,10000,1,0,0
31,3364,290,1,10000,1,0,0
31,15,389,1,10000,0,0,0
44,126,92,1,10000,1,0,0
40,1953,112,5,10000,1,0,0
77,1385,160,4,10000,0,0,0
34,261,88,5,251,1,0,0
48,178,320,4,10000,1,0,0
31,1819,226,2,10000,1,0,0
31,0,155,4,10000,0,0,0
32,6337,126,2,10000,1,0,0
42,214,21,24,10000,1,0,0
35,0,81,6,10000,0,0,0
57,1153,238,6,10000,1,0,0
56,415,158,2,10000,0,0,0
34,101,472,2,10000,0,0,0
52,1490,420,4,10000,0,0,0
31,779,219,2,10000,1,0,0
42,2036,259,2,10000,1,0,0
46,333,284,4,10000,1,0,0
32,963,15,13,10000,0,0,0
47,4709,78,4,10000,0,0,0
46,1074,277,2,10000,1,0,0
41,90,77,2,347,1,0,0
42,243,46,5,10000,1,0,0
31,414,169,5,10000,0,0,0
47,0,137,1,10000,0,0,0
60,2196,318,3,10000,0,0,0
35,1416,100,1,169,1,0,0
46,281,267,1,10000,1,0,0
40,518,84,1,10000,0,0,0
48,3,104,2,10000,0,0,0
52,36,109,2,10000,0,0,0
50,9301,136,4,10000,1,0,0
34,883,166,2,173,0,0,0
34,21,269,1,92,0,0,0
44,3091,331,4,10000,1,0,0
44,2791,335,1,10000,0,0,0
28,217,379,3,10000,1,0,0
28,1579,122,3,10000,0,0,0
29,0,85,4,10000,1,0,0
29,314,485,3,105,0,1,0
55,655,167,6,10000,0,0,0
31,212,191,3,10000,1,0,0
31,523,323,1,109,0,0,0
32,111,162,2,10000,1,0,0
31,1166,207,1,10000,1,0,0
47,582,73,1,10000,0,0,0
34,513,165,3,169,1,0,0
53,75,216,2,10000,0,0,0
29,1992,119,2,10000,0,0,0
50,2910,433,1,113,0,0,0
49,66,59,4,10000,1,0,0
32,599,79,1,10000,0,0,0
42,89,159,1,10000,1,0,0
37,796,143,3,10000,1,0,0
36,571,46,3,10000,1,0,0
33,215,166,1,10000,0,0,0
36,1088,77,2,345,1,0,0
30,271,365,1,10000,1,0,0
57,11494,198,1,10000,0,0,0
37,2741,204,4,10000,0,0,0
25,1694,159,2,10000,0,0,0
70,383,50,2,10000,0,0,0
41,298,63,3,272,0,0,0
26,155,74,4,43,1,0,0
53,694,157,1,10000,1,0,0
55,179,97,1,10000,0,0,0
23,356,224,2,356,1,0,0
45,0,469,2,342,1,0,0
34,179,137,4,10000,1,0,0
35,244,138,1,10000,1,0,0
30,46,382,3,10000,0,0,0
36,246,206,2,10000,1,0,0
48,7,286,1,10000,1,0,0
67,1746,134,1,10000,0,0,0
35,992,79,1,114,1,0,0
38,4312,67,4,175,0,0,0
44,103,79,1,329,1,0,0
54,506,172,2,104,1,0,0
42,461,72,1,10000,1,0,0
36,268,54,12,10000,0,0,0
26,-454,652,2,10000,0,0,0
35,365,168,2,10000,0,0,0
33,2,600,2,330,1,0,0
58,1667,85,1,10000,1,0,0
21,2265,156,4,99,0,1,0
34,4622,217,1,10000,1,0,0
38,0,255,2,105,0,0,0
41,188,15,25,10000,0,0,0
36,0,333,5,10000,0,0,0
38,592,275,1,10000,0,0,0
25,-276,105,1,10000,1,0,0
34,1254,77,3,10000,0,0,0
34,652,50,4,10000,1,0,0
45,192,154,5,176,1,0,0
30,148,115,5,10000,1,0,0
42,1812,84,2,10000,1,0,0
50,3478,342,3,10000,1,0,0
33,264,180,4,10000,0,0,0
35,71,510,2,10000,1,0,0
59,1376,61,4,10000,0,0,0
38,668,238,1,10000,0,0,0
33,703,160,2,10000,0,0,0
45,-25,158,3,10000,0,0,0
37,48,40,10,10000,0,0,0
35,2453,119,2,10000,1,0,0
41,0,522,5,10000,1,0,0
33,133,308,4,10000,1,0,0
30,277,166,1,42,1,0,0
49,78,139,1,10000,0,0,0
39,517,387,3,196,1,0,0
44,1,388,4,10000,0,0,0
38,7944,116,3,10000,0,0,0
27,3,346,2,10000,1,0,0
45,623,405,3,10000,0,0,0
40,290,184,1,10000,1,0,0
53,8918,173,2,10000,1,0,0
32,41,449,1,338,1,0,0
34,199,627,3,10000,1,0,0
29,100,152,4,344,1,0,0
34,313,634,3,10000,1,0,0
40,419,92,1,369,1,0,0
44,0,243,3,10000,1,0,0
36,0,300,1,96,0,0,0
39,437,186,2,10000,0,0,0
58,1357,150,2,10000,1,0,0
37,1610,140,2,10000,0,0,0
31,0,108,2,167,1,0,0
46,709,100,4,10000,1,0,0
26,10086,475,3,78,0,1,0
37,0,330,4,10000,1,0,0
39,-311,55,2,345,1,0,0
36,9324,138,8,10000,1,0,0
29,7832,304,2,10000,1,0,0
47,191,228,5,10000,0,0,0
47,6637,174,2,10000,1,0,0
44,0,198,1,10000,1,0,0
24,172,114,1,10000,0,0,0
30,1131,189,1,144,1,0,0
55,797,24,2,10000,0,0,0
41,120,489,1,10000,0,0,0
57,215,210,2,10000,1,0,0
34,425,1389,7,10000,1,0,0
31,476,284,2,10000,0,0,0
56,29,52,2,227,0,0,0
53,527,71,3,10000,1,0,0
33,0,191,4,10000,0,0,0
67,1093,64,3,10000,0,0,0
53,70,77,8,10000,0,0,0
41,39,299,4,10000,0,0,0
46,296,205,4,10000,1,0,0
58,1464,53,29,10000,1,0,0
39,2226,158,1,10000,1,0,0
30,1286,44,12,10000,0,0,0
37,-738,303,1,10000,1,0,0
45,3643,162,1,10000,0,0,0
50,5260,51,2,10000,1,0,0
30,3096,272,4,10000,1,0,0
29,-312,130,2,10000,1,0,0
32,286,175,1,10000,1,0,0
37,89,162,10,10000,1,0,0
26,-72,82,9,10000,1,0,0
51,4305,126,1,10000,1,0,0
38,1487,332,2,10000,0,0,0
72,0,359,1,10000,0,0,0
42,-78,10,23,10000,1,0,0
57,3495,362,3,10000,0,0,0
22,3317,148,1,10000,0,0,0
46,1906,44,6,10000,0,0,0
32,2996,68,1,10000,1,0,0
42,446,286,3,10000,0,0,0
37,1590,305,2,10000,0,0,0
27,5214,94,1,10000,1,0,0
30,134,70,1,10000,1,0,0
34,8,169,4,10000,0,0,0
56,3120,666,2,10000,1,0,0
54,171,673,8,10000,0,0,0
57,39,114,2,10000,1,0,0
56,171,610,2,10000,0,0,0
41,-140,190,1,10000,0,0,0
32,728,125,1,10000,1,0,0
34,1637,107,4,10000,1,0,0
30,-143,85,1,10000,1,0,0
42,802,119,2,10000,0,0,0
40,795,725,3,10000,1,0,0
36,265,348,1,10000,1,0,0
42,2567,401,2,10000,1,0,0
34,3402,88,2,10000,0,0,0
30,1336,13,3,355,1,0,0
35,306,12,8,10000,0,0,0
44,10984,258,18,10000,0,0,0
46,526,251,3,10000,0,0,0
38,563,251,2,10000,1,0,0
32,0,23,12,10000,0,0,0
34,0,120,2,10000,0,0,0
53,3107,152,1,10000,0,0,0
38,0,33,3,10000,0,0,0
54,1146,205,2,10000,1,0,0
32,5252,232,2,183,1,0,0
33,1195,355,4,10000,1,0,0
46,488,92,1,10000,0,0,0
49,1887,244,3,10000,0,0,0
37,49,132,1,10000,0,0,0
40,280,435,2,340,1,0,0
35,-461,339,1,10000,0,0,0
26,633,326,2,10000,1,0,0
27,3955,205,3,10000,1,0,0
39,-233,249,1,10000,1,0,0
31,1626,15,1,10000,0,0,0
53,1103,101,2,250,1,0,0
50,223,264,5,10000,0,0,0
36,-175,180,2,10000,1,0,0
46,-3,92,2,10000,1,0,0
36,0,52,1,10000,1,0,0
38,3918,101,3,10000,0,0,0
44,284,109,5,10000,1,0,0
56,4577,133,2,10000,0,0,0
37,876,140,4,327,1,0,0
51,3754,202,3,10000,0,0,0
41,128,100,2,10000,1,0,0
55,0,234,1,10000,1,0,0
38,547,137,4,10000,1,0,0
21,243,181,2,10000,0,0,0
40,3571,222,3,10000,0,0,0
39,130,202,2,10000,0,0,0
30,-529,416,4,10000,1,0,0
28,1636,97,1,355,1,0,0
58,12180,121,5,10000,0,0,0
50,297,29,10,10000,1,0,0
32,413,270,1,10000,1,0,0
44,285,373,3,10000,1,0,0
47,19,105,2,10000,1,0,0
45,44,81,1,10000,0,0,0
48,62,561,1,10000,1,0,0
60,79,48,3,10000,0,0,0
45,226,170,2,212,0,0,0
31,2388,123,1,10000,0,0,0
30,98,100,5,10000,1,0,0
52,48,135,2,10000,0,0,0
31,255,295,1,10000,1,0,0
53,2,851,2,10000,1,0,0
47,643,18,6,10000,1,0,0
42,13410,149,2,10000,0,0,0
57,0,215,2,10000,1,0,0
35,3443,409,4,10000,0,0,0
47,2946,60,1,10000,0,0,0
37,21,52,2,10000,1,0,0
55,1212,241,1,92,0,0,0
58,2183,209,1,10000,1,0,0
33,135,114,1,345,1,0,0
29,5903,194,1,10000,1,0,0
41,271,196,2,10000,1,0,0
53,303,593,2,10000,1,0,0
41,7264,125,3,10000,0,0,0
42,0,113,1,10000,0,0,0
52,204,123,2,10000,0,0,0
42,444,171,1,10000,0,0,0
33,-27,165,1,10000,1,0,0
44,287,301,1,10000,0,0,0
53,800,90,1,10000,0,0,0
35,4645,502,3,270,1,0,0
47,1481,64,2,364,1,0,0
59,1575,301,3,263,1,1,0
31,5691,37,2,123,1,0,0
40,294,97,5,10000,1,0,0
55,154,70,2,367,0,0,0
41,3950,96,2,10000,1,0,0
46,624,201,1,10000,1,0,0
35,-504,228,1,10000,0,0,0
46,111,178,3,183,1,0,0
31,1131,126,1,148,1,0,0
49,322,72,4,10000,0,0,0
37,0,657,4,149,1,0,0
41,-89,195,4,251,1,0,0
42,3,34,1,10000,1,0,0
34,1313,237,4,10000,0,0,0
55,462,116,2,10000,0,0,0
49,11,166,8,10000,1,0,0
59,3163,240,2,10000,1,0,0
26,2,461,1,10000,1,0,0
43,3157,381,2,330,0,0,0
35,4348,1074,3,217,1,0,0
43,-391,193,8,10000,1,0,0
51,7816,76,2,10000,1,0,0
29,5763,271,2,92,0,1,0
42,240,183,1,189,1,0,0
73,508,154,4,97,0,1,0
39,2,174,10,10000,1,0,0
39,1654,151,1,10000,0,0,0
44,860,96,2,295,1,0,0
30,154,24,2,10000,1,0,0
32,281,226,1,10000,1,0,0
57,427,246,1,10000,0,0,0
55,467,129,5,10000,0,0,0
24,91,134,2,10000,1,0,0
41,1319,305,1,10000,1,0,0
39,259,27,1,10000,1,0,0
52,-488,322,1,10000,1,0,0
28,60,248,1,10000,0,0,0
56,405,251,2,10000,0,0,0
33,177,22,8,10000,1,0,0
41,-412,85,1,195,1,0,0
32,282,92,2,10000,0,0,0
50,6181,1162,2,10000,0,0,0
28,373,115,2,10000,1,0,0
36,-92,196,3,10000,0,0,0
36,49,232,2,365,1,0,0
53,0,51,8,10000,0,0,0
40,-283,253,2,10000,0,0,0
34,1313,176,1,21,0,0,0
35,2452,91,2,10000,1,0,0
55,517,61,4,10000,1,0,0
49,350,238,6,10000,0,0,0
57,1623,246,1,10000,1,0,0
44,-435,141,2,10000,1,0,0
57,333,336,2,10000,0,0,0
36,3770,150,4,10000,1,0,0
53,778,221,2,10000,1,0,0
25,483,68,1,86,0,1,0
26,2170,317,1,10000,0,0,0
33,541,572,1,10000,1,0,0
33,205,156,2,10000,0,0,0
29,2269,53,1,346,1,0,0
34,0,153,1,10000,1,0,0
46,973,297,1,10000,0,0,0
25,894,328,1,10000,1,0,0
57,-12,80,8,10000,0,0,0
50,0,199,1,205,0,0,0
48,5154,70,1,10000,1,0,0
32,-32,320,1,185,0,0,0
45,999,182,2,10000,0,0,0
32,24,185,1,10000,1,0,0
34,0,150,1,10000,1,0,0
56,771,254,1,10000,1,0,0
49,1350,716,1,10000,1,0,0
54,19,131,2,10000,0,0,0
44,709,54,1,10000,1,0,0
35,2040,258,1,157,0,0,0
31,303,143,1,10000,1,0,0
34,-311,305,2,10000,1,0,0
38,690,34,1,10000,1,0,0
56,2551,150,2,10000,1,0,0
49,-142,73,4,10000,1,0,0
44,-448,149,2,10000,1,0,0
33,99,55,2,10000,1,0,0
33,18,93,2,10000,0,0,0
29,37,309,2,10000,0,0,0
34,3868,134,1,350,1,0,0
57,5041,284,1,336,1,0,0
34,260,50,1,10000,0,0,0
55,67,267,2,10000,0,0,0
47,157,163,8,10000,1,0,0
48,1513,1171,1,10000,0,0,0
36,1044,15,19,10000,1,0,0
34,113,16,2,10000,1,0,0
43,245,829,1,10000,1,0,0
55,505,58,1,316,1,0,0
58,92,180,1,10000,1,0,0
62,3685,181,3,10000,0,0,0
32,1636,124,1,10000,1,0,0
35,0,310,1,10000,1,0,0
33,349,182,1,10000,0,0,0
54,3067,222,3,10000,1,0,0
41,338,87,1,10000,1,0,0
58,282,40,4,10000,1,0,0
34,1190,18,7,10000,0,0,0
58,73,116,1,10000,0,0,0
30,384,73,3,10000,0,0,0
40,-388,195,3,340,1,0,0
35,354,117,4,12,0,0,0
37,192,105,2,10000,1,0,0
32,70,118,6,10000,1,0,0
33,22,71,1,10000,1,0,0
48,335,214,3,10000,0,0,0
46,2775,188,1,10000,0,0,0
35,592,192,1,10000,0,0,0
32,1271,51,1,10000,1,0,0
30,48,144,2,187,0,0,0
46,0,159,1,10000,0,0,0
27,4869,258,2,343,1,0,0
40,737,135,2,10000,1,0,0
60,83,302,2,10000,1,0,0
28,1104,73,7,10000,1,0,0
27,5,225,2,10000,1,0,0
31,23,116,1,10000,0,0,0
28,1137,129,4,211,0,0,0
27,181,147,1,10000,0,0,0
36,8267,321,2,10000,0,0,0
41,871,145,1,10000,1,0,0
30,1824,153,2,10000,1,0,0
52,4,30,9,10000,0,0,0
35,421,350,1,10000,1,0,0
37,561,188,1,165,0,0,0
37,1498,107,1,10000,1,0,0
48,657,251,2,10000,0,0,0
38,0,168,2,10000,0,0,0
44,9192,59,3,10000,1,0,0
43,7876,209,2,10000,1,0,0
35,0,226,3,280,1,0,0
40,192,266,2,10000,0,0,0
42,803,171,2,10000,1,0,0
51,1694,186,2,10000,0,0,0
46,5559,483,1,10000,0,0,0
40,737,102,1,10000,1,0,0
51,174,308,3,10000,0,0,0
24,931,200,4,10000,1,0,0
31,95,48,6,10000,0,0,0
41,0,630,2,10000,0,0,0
34,4367,121,2,10000,0,0,0
31,68,226,1,10000,1,0,0
31,1308,323,3,10000,0,0,0
52,353,395,4,10000,0,0,0
38,-40,227,1,10000,1,0,0
31,0,133,1,10000,1,0,0
34,-312,232,1,10000,1,0,0
22,549,154,1,10000,0,0,0
60,8837,144,4,10000,1,0,0
28,1020,251,1,10000,1,0,0
31,3540,441,1,10000,1,0,0
32,663,62,3,10000,0,0,0
77,2590,112,5,94,0,1,0
70,4982,794,2,10000,0,0,0
29,6,143,2,10000,1,0,0
34,118,171,3,10000,0,0,0
38,-258,134,2,370,1,0,0
45,-221,170,1,10000,1,0,0
40,2596,236,1,10000,0,0,0
34,467,195,2,357,1,0,0
30,3100,125,1,183,1,0,0
56,722,134,3,94,0,0,0
50,797,354,1,10000,1,0,0
53,476,160,1,10000,1,0,0
48,558,433,6,10000,0,0,0
53,162,270,2,10000,1,0,0
27,1842,687,2,300,1,0,0
46,2348,182,1,10000,0,0,0
54,11,48,10,10000,1,0,0
36,2103,71,1,10000,0,0,0
31,967,210,3,10000,0,0,0
58,116,580,3,10000,0,0,0
48,2805,212,2,10000,0,0,0
29,1386,166,1,10000,1,0,0
57,0,102,1,10000,0,0,0
37,0,185,1,10000,1,0,0
53,90,67,5,10000,1,0,0
58,37,84,11,10000,0,0,0
33,7,612,1,148,1,0,0
38,676,59,3,10000,0,0,0
28,3817,528,3,10000,1,0,0
28,144,136,1,10000,0,0,0
37,230,120,2,272,1,0,0
27,0,352,1,10000,1,0,0
36,1109,328,2,10000,0,0,0
53,2925,1392,4,10000,1,0,0
26,397,268,1,10000,0,0,0
59,865,1086,1,10000,0,0,0
31,816,100,2,10000,0,0,0
59,396,72,3,10000,1,0,0
40,0,121,2,10000,1,0,0
27,241,889,1,10000,0,0,0
32,243,144,1,10000,1,0,0
42,233,446,1,10000,0,0,0
43,43,199,1,10000,1,0,0
53,290,303,3,10000,0,0,0
30,101,85,2,10000,1,0,0
