age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income
50,13,4,1,0,1887,50,1
47,10,4,1,7298,0,40,1
42,9,4,0,0,0,40,0
66,9,2,0,0,0,40,0
43,9,2,0,0,0,32,0
37,13,4,1,0,0,45,1
37,6,4,0,0,0,35,0
25,10,4,0,0,0,40,0
29,13,4,1,0,0,50,1
63,9,4,1,0,0,40,1
50,12,4,1,3103,0,40,1
42,14,4,1,0,0,70,0
32,9,4,1,0,0,40,0
42,10,4,1,0,0,40,1
41,9,4,1,0,0,50,0
25,13,4,1,3325,0,40,0
65,9,4,1,0,0,50,0
32,10,4,1,0,0,50,0
32,9,4,1,0,0,10,0
24,10,4,1,0,0,60,0
51,9,4,0,0,0,40,0
67,6,2,0,0,0,35,0
28,7,4,0,0,0,35,0
32,10,4,1,0,0,55,1
77,15,4,1,0,0,40,0
47,9,4,0,0,0,20,0
26,9,4,1,0,0,40,0
20,10,4,1,0,0,20,0
57,10,2,1,0,0,35,1
40,16,4,1,0,0,45,0
50,14,4,1,0,0,40,1
19,4,4,1,0,0,45,0
54,8,4,1,0,0,40,0
51,10,4,1,0,0,40,1
51,13,4,1,0,0,50,1
38,10,4,1,7688,0,40,1
68,13,4,1,0,0,25,0
17,8,4,0,0,0,20,0
32,13,4,1,0,0,40,0
29,10,4,1,0,0,45,0
42,10,4,1,0,0,40,0
40,9,4,0,0,0,40,0
27,10,4,1,0,0,40,0
22,13,4,0,0,0,20,0
58,7,4,0,0,0,40,0
61,13,4,1,0,0,45,1
42,13,2,0,0,0,35,1
49,14,1,1,0,0,40,0
41,13,4,1,0,0,40,0
43,9,2,0,0,0,40,0
46,13,4,1,0,0,40,1
28,9,4,1,0,0,45,1
39,10,4,1,7688,0,50,1
50,10,4,1,7688,0,40,1
57,10,4,1,0,0,40,0
47,9,4,0,0,0,38,0
79,9,4,1,0,0,40,0
40,9,4,0,0,0,45,0
35,13,1,1,0,0,40,0
35,13,4,1,0,1740,80,0
30,13,4,1,0,0,60,1
26,6,2,1,0,0,40,0
49,9,2,0,1506,0,40,0
48,9,4,1,0,0,40,0
22,10,4,1,0,0,45,0
22,7,4,0,0,0,30,0
50,6,2,0,0,0,47,0
47,9,4,1,0,0,60,0
36,9,4,1,0,0,50,0
44,12,4,1,0,0,40,1
73,5,4,0,0,0,9,0
24,9,1,0,0,0,45,0
34,13,4,1,0,0,40,1
37,10,1,1,0,0,40,0
28,8,4,0,0,0,20,0
46,10,4,0,0,0,40,1
20,10,4,0,0,0,35,0
29,3,4,1,0,0,40,0
24,11,4,1,0,0,40,0
29,10,4,1,0,0,35,0
18,8,4,0,0,0,20,0
41,13,2,0,0,0,90,1
59,9,4,1,0,0,40,1
27,3,4,1,0,0,50,0
50,12,4,1,0,0,45,0
25,2,4,1,0,0,24,0
42,13,4,0,0,0,45,0
36,10,4,1,0,0,40,0
62,10,4,1,0,0,60,1
71,11,4,0,0,0,40,0
38,13,4,1,0,0,55,1
44,9,2,0,0,0,40,0
19,6,4,1,0,0,30,0
49,10,4,1,0,0,60,0
60,13,4,1,7688,0,40,1
28,9,4,1,0,0,40,0
26,13,4,0,0,0,55,0
18,7,4,1,0,0,12,0
43,11,4,1,0,0,50,1
65,8,4,1,2009,0,44,0
23,6,4,1,0,0,44,0
21,10,4,0,0,0,35,0
20,9,4,1,0,0,40,0
19,10,1,0,0,0,18,0
77,9,4,0,0,0,32,0
32,11,4,1,0,0,40,0
37,10,4,1,0,0,30,0
29,9,4,1,0,0,45,0
59,16,4,1,0,2415,45,1
22,10,4,1,0,0,40,0
30,13,4,0,0,0,20,0
31,9,4,1,0,0,48,1
59,9,4,1,0,0,60,0
29,10,4,0,0,0,40,1
56,9,4,1,0,0,50,1
19,10,4,0,0,0,20,0
37,9,4,1,0,0,40,0
58,14,4,1,0,0,40,1
41,14,4,1,0,0,40,1
29,9,4,1,0,0,38,0
38,9,4,1,0,0,50,0
36,14,4,1,0,1977,50,1
19,10,4,1,594,0,40,0
46,9,4,0,0,0,28,1
42,14,4,0,0,0,45,1
29,10,4,0,0,0,40,0
42,13,4,1,7688,0,40,1
29,12,4,1,0,0,40,0
47,14,4,0,0,0,40,0
37,7,4,1,0,0,40,1
39,9,4,1,0,0,45,0
46,13,2,0,0,0,35,1
28,12,4,1,0,0,40,0
36,10,4,1,0,0,56,1
39,9,4,0,0,0,40,0
44,10,4,1,0,0,40,0
70,9,4,0,2964,0,12,0
60,9,4,1,0,0,40,0
35,13,4,0,0,0,50,1
59,13,2,1,0,0,48,1
21,10,4,0,0,0,60,0
22,12,4,0,0,0,16,0
31,10,4,1,15024,0,50,1
40,13,4,1,0,1977,50,1
33,9,4,1,0,0,45,1
41,14,4,1,0,0,60,0
31,12,4,0,0,0,35,1
62,11,4,1,0,0,40,0
43,9,4,0,0,0,35,0
28,13,2,0,0,0,60,0
43,6,2,1,0,1887,40,1
55,14,4,1,3103,0,55,1
42,9,4,0,0,0,25,0
23,13,4,0,0,0,40,0
55,10,4,1,0,0,40,1
44,13,4,1,99999,0,45,1
19,7,3,0,0,0,32,0
23,9,4,1,0,0,40,0
41,9,4,0,0,0,50,0
63,9,4,1,0,0,20,0
51,9,4,0,0,0,40,0
49,9,4,1,0,0,90,0
29,14,1,0,0,0,20,0
25,10,4,1,8614,0,40,1
44,15,4,1,99999,0,50,1
17,7,4,1,0,0,30,0
42,14,4,1,0,0,40,1
21,7,4,0,0,0,35,0
26,10,4,1,0,0,40,0
24,10,4,1,0,0,40,0
30,13,4,1,0,0,42,1
58,13,4,0,27828,0,50,1
19,9,4,1,0,0,28,0
65,4,4,0,0,0,24,0
52,10,4,1,0,0,60,1
17,6,4,1,0,0,20,0
27,9,4,1,0,0,22,0
53,15,4,0,0,0,40,0
24,13,4,0,0,0,40,0
37,10,4,1,0,0,40,1
34,11,4,0,0,0,18,0
40,12,4,1,8614,0,50,1
49,9,4,1,0,0,40,1
86,14,4,0,0,0,40,0
49,11,4,0,15024,0,60,1
43,7,4,1,0,0,60,0
47,10,4,0,0,0,35,0
32,9,4,1,0,0,50,1
30,11,4,1,0,0,60,0
25,9,4,1,0,0,40,0
42,13,4,1,0,0,40,1
60,10,4,1,0,0,65,0
46,10,4,1,4386,0,38,1
39,10,4,1,0,0,40,1
28,12,4,1,0,1887,70,1
26,6,4,1,0,0,55,0
27,10,4,0,0,0,40,0
59,10,4,1,0,0,40,0
64,9,4,1,0,0,40,0
90,9,4,1,2964,0,12,0
51,10,4,0,0,0,45,1
36,9,4,1,0,2002,40,0
39,4,3,0,0,0,40,0
30,9,4,1,0,0,25,0
47,14,4,1,0,0,40,1
32,14,4,1,0,0,60,1
24,12,4,0,0,0,40,0
23,9,4,1,0,0,30,0
62,9,4,1,0,0,20,0
48,10,4,0,0,0,20,0
62,8,4,1,0,0,40,0
35,13,4,1,0,0,65,0
27,13,1,1,0,0,40,0
49,10,4,0,0,0,35,0
18,6,4,1,0,0,20,0
19,10,4,0,0,0,30,0
63,12,4,1,0,0,40,1
54,9,2,0,0,0,40,0
24,10,4,0,0,0,40,1
61,6,4,1,0,0,50,1
50,9,4,1,0,0,48,1
36,13,4,1,0,0,40,1
21,10,4,1,0,0,50,0
38,15,4,1,99999,0,50,1
30,10,4,1,0,0,40,0
22,9,4,1,2907,0,40,0
33,10,1,0,0,0,52,0
39,9,4,1,0,0,38,1
42,9,4,1,0,0,50,1
47,9,4,1,0,0,40,0
42,13,4,1,0,0,33,0
29,13,4,1,0,0,40,0
35,13,4,1,0,0,55,0
23,10,4,0,0,0,30,0
28,10,0,1,0,0,60,0
34,9,4,0,0,0,40,0
40,10,2,0,0,0,40,0
67,9,4,0,0,0,30,0
49,9,4,1,0,0,40,0
34,9,4,0,0,0,40,0
60,13,4,1,0,0,40,0
26,13,4,1,2463,0,35,0
25,9,4,1,0,0,40,0
40,10,4,0,1831,0,30,0
56,9,4,1,0,0,40,0
35,12,4,1,0,1887,45,1
54,9,4,1,0,2051,40,0
25,13,4,0,3325,0,40,0
28,13,4,1,0,0,40,0
31,13,4,1,0,0,40,0
45,9,4,0,0,0,40,0
52,9,4,1,5013,0,40,0
39,14,4,0,0,0,50,0
19,9,4,1,0,0,40,0
23,8,4,1,0,0,40,0
23,4,4,1,0,0,40,0
52,11,4,1,15024,0,40,1
33,15,4,1,0,0,60,1
35,13,1,0,0,0,50,0
58,9,4,1,0,0,40,0
61,9,4,1,0,0,45,1
39,13,4,1,99999,0,70,1
38,7,4,1,0,0,40,0
59,9,4,1,0,1887,40,1
41,13,4,1,0,0,50,1
27,5,4,0,0,0,50,0
19,7,4,1,0,0,10,0
22,10,4,1,0,0,20,0
59,12,4,0,0,0,40,0
37,9,4,1,3103,0,45,1
31,8,4,1,0,0,43,0
18,7,4,1,0,0,40,0
20,10,4,0,0,0,35,0
28,9,4,1,0,0,60,0
28,10,4,0,0,0,30,0
49,13,4,1,0,0,40,0
38,9,4,1,0,0,40,1
19,9,4,1,0,0,20,0
43,13,4,1,7298,0,40,1
28,9,2,1,15024,0,40,1
41,10,2,0,0,0,24,0
50,14,4,1,0,0,65,1
46,13,4,1,0,0,40,0
20,10,4,1,0,0,40,0
45,13,4,1,0,0,60,1
28,10,4,0,0,0,50,0
37,10,4,0,0,0,40,0
46,16,4,1,0,1902,50,1
66,9,4,1,0,0,40,0
35,10,4,0,0,0,40,0
38,13,4,0,0,0,50,1
25,7,4,1,0,0,45,0
55,15,4,1,15024,0,40,1
48,4,4,1,0,1902,40,0
56,10,4,0,0,0,38,0
47,14,4,1,0,0,45,0
55,13,4,1,0,0,40,1
41,12,4,1,0,0,40,0
47,10,4,1,0,0,65,1
40,9,0,1,6849,0,43,0
41,13,4,1,0,0,40,0
21,10,3,0,0,0,20,0
52,9,4,1,0,0,40,0
62,16,4,1,15020,0,50,1
46,7,4,1,0,0,45,1
21,10,4,1,0,0,20,0
35,13,4,1,0,0,40,0
29,9,4,0,0,0,40,0
21,6,4,1,3908,0,40,0
35,9,4,1,0,0,50,0
46,13,4,1,0,0,50,1
70,9,4,1,0,0,40,0
35,16,1,1,0,1902,40,1
34,10,4,1,0,0,60,0
21,11,4,1,0,0,30,0
29,9,4,1,0,0,60,0
41,14,4,1,0,0,60,1
51,9,4,1,0,0,40,0
22,9,4,0,0,0,40,0
47,13,4,1,0,0,40,0
42,15,4,1,15024,0,65,1
19,9,4,0,0,0,40,0
46,13,4,1,15024,0,40,1
23,10,2,1,0,0,40,0
49,9,2,1,0,0,40,0
58,13,4,0,0,0,40,0
41,13,4,1,0,0,50,1
50,13,4,1,0,0,40,1
77,9,4,0,0,0,10,0
27,11,4,1,0,0,60,0
29,9,4,1,0,0,60,0
54,1,1,1,0,0,40,0
39,10,2,0,0,0,37,0
32,10,4,1,0,0,50,0
36,13,1,1,0,0,40,0
24,13,4,0,0,0,20,0
50,14,4,1,7688,0,45,1
32,9,4,1,0,0,65,0
26,13,4,0,0,0,40,0
49,13,4,0,0,0,40,0
38,11,4,1,0,0,42,0
47,13,2,0,6497,0,40,0
31,10,4,1,0,0,40,1
38,9,4,1,0,0,55,0
50,10,4,1,0,0,40,1
18,7,4,1,0,0,40,0
59,14,4,1,0,0,40,0
56,10,4,1,0,0,50,1
34,9,4,1,0,0,50,0
32,13,4,1,0,0,40,0
29,13,4,1,0,0,35,0
29,10,2,1,0,0,40,0
42,13,4,1,0,0,45,1
37,10,2,0,0,0,40,0
36,9,4,0,0,0,40,0
59,14,4,0,0,0,40,1
32,13,4,1,99999,0,50,1
52,9,4,1,0,0,56,1
29,9,1,1,0,0,40,0
39,15,4,0,14084,0,35,1
39,10,4,1,0,0,40,0
69,13,4,0,2346,0,15,0
43,9,4,0,0,0,35,0
39,11,4,1,0,1628,48,0
19,10,4,0,0,0,30,0
60,11,4,1,0,0,60,1
51,9,2,1,3137,0,40,0
75,10,4,0,0,0,8,0
37,11,2,0,5455,0,40,0
24,10,1,1,0,0,40,0
20,7,2,1,594,0,20,0
58,9,4,1,0,0,70,0
21,14,4,1,0,0,15,0
28,9,4,1,0,0,40,0
40,6,4,1,0,0,40,0
45,9,4,1,0,0,50,0
40,15,4,0,15024,0,40,1
41,10,4,0,0,0,40,0
58,9,4,0,0,0,40,0
44,11,4,1,7688,0,40,1
26,9,4,1,0,0,65,0
29,12,4,1,0,0,45,0
45,14,4,0,0,0,40,0
23,12,4,1,0,0,40,0
39,9,4,0,0,0,40,0
45,16,4,1,15024,0,40,1
51,14,4,1,15024,0,40,1
22,9,4,1,0,0,40,0
67,4,4,1,0,0,3,0
28,9,4,1,0,0,40,0
23,10,4,0,0,0,25,0
33,9,2,1,0,0,35,0
37,11,4,1,0,0,43,0
19,10,4,0,0,0,40,0
90,2,2,0,0,0,40,0
35,7,4,1,0,0,40,0
62,4,4,0,0,0,38,0
20,10,4,0,0,0,15,0
25,9,4,1,0,0,40,0
21,9,4,1,0,0,40,0
32,10,4,1,0,0,35,0
32,13,4,0,5013,0,45,0
70,9,4,0,0,0,12,0
65,6,4,1,9386,0,50,1
57,7,4,1,0,0,40,0
31,10,4,1,0,0,40,0
37,13,4,1,0,0,60,1
34,9,4,0,0,0,36,0
26,10,4,1,0,0,78,0
44,10,4,1,0,0,48,0
66,4,4,1,0,0,40,0
39,9,4,0,0,0,40,0
31,9,4,1,0,0,40,1
53,11,4,1,0,0,40,1
36,9,4,0,0,0,50,0
61,5,4,1,0,0,40,0
43,13,4,1,0,0,40,1
38,10,4,1,0,0,40,0
26,9,4,1,0,0,50,0
27,9,0,1,0,0,8,0
58,5,4,0,0,0,40,0
37,9,4,0,0,0,12,0
56,4,4,1,0,0,26,0
36,10,4,1,0,0,60,1
29,9,2,1,0,0,40,0
28,6,4,1,0,0,30,0
61,16,4,1,0,0,40,1
66,5,4,1,0,0,25,1
31,10,4,1,7298,0,50,1
21,12,4,0,0,0,40,0
67,9,4,1,6418,0,58,1
26,9,4,1,0,0,40,0
21,10,4,1,0,0,50,0
33,9,4,1,0,0,40,0
33,9,4,0,0,0,32,0
59,13,4,1,10605,0,50,1
82,4,4,1,0,0,50,0
34,16,4,0,0,0,50,1
29,13,4,1,0,0,50,1
19,10,4,0,0,0,40,0
57,9,4,1,0,0,1,0
41,10,4,1,99999,0,50,1
55,6,2,1,2580,0,40,0
27,10,2,1,0,0,40,0
33,9,4,1,0,0,45,0
43,10,2,1,0,0,50,1
72,10,4,0,0,0,16,0
68,9,4,1,0,0,40,0
29,9,4,0,0,0,40,0
41,13,4,1,0,0,60,0
30,9,4,1,0,0,40,0
31,13,1,1,99999,0,70,1
54,3,2,0,0,0,30,0
32,12,4,0,25236,0,50,1
56,9,4,0,0,1974,40,0
39,13,4,0,0,0,6,1
41,11,4,1,0,0,35,1
48,9,4,0,0,0,40,0
66,4,4,1,0,0,48,0
25,13,4,0,0,0,50,0
31,9,4,1,0,1573,40,0
32,12,4,1,2597,0,48,0
51,13,4,1,7688,0,40,1
42,9,2,0,0,2339,40,0
22,10,2,0,0,0,35,0
31,15,4,1,0,0,60,1
43,9,4,0,0,0,40,0
42,10,2,0,0,0,40,0
20,9,3,1,0,0,40,0
40,13,4,1,0,0,40,1
65,9,4,0,0,0,20,0
53,13,4,1,0,0,52,1
56,10,4,1,0,1902,60,1
51,16,4,1,7688,0,55,1
38,9,4,1,0,0,40,0
44,14,4,1,0,0,50,1
49,9,4,1,0,1902,60,1
47,9,2,1,8614,0,44,1
22,12,4,0,0,0,40,0
53,10,4,1,0,2444,45,1
41,10,4,1,0,0,20,0
19,9,4,1,0,2001,40,0
27,13,0,0,3325,0,43,0
48,11,4,0,0,0,25,1
52,4,4,0,0,0,7,0
61,15,4,1,0,1902,40,1
45,13,1,1,0,0,45,1
29,5,4,1,0,0,40,0
41,10,4,1,0,0,21,0
38,10,2,1,0,0,60,0
32,10,4,0,0,0,40,1
37,9,4,1,0,0,40,0
55,6,4,1,0,0,40,0
62,9,4,1,0,0,40,0
48,9,4,1,0,0,40,0
43,10,4,1,0,0,50,1
25,9,2,1,0,0,24,0
47,9,4,0,0,0,40,0
49,13,4,1,0,0,70,0
55,9,4,1,0,0,40,0
42,9,4,0,0,0,40,0
40,9,4,1,0,0,40,0
34,11,4,1,0,0,40,0
38,9,4,0,0,0,10,0
39,9,4,1,0,0,40,1
45,12,4,0,0,0,55,0
43,12,4,1,0,0,40,0
32,9,2,0,0,0,40,0
18,10,4,0,0,0,20,0
27,14,4,1,0,0,40,0
57,12,4,0,0,0,40,0
38,9,4,0,0,0,60,0
67,13,4,1,0,0,40,1
26,7,4,0,0,0,20,0
21,9,4,1,0,0,40,0
17,6,4,1,0,0,15,0
31,9,4,1,0,0,40,0
51,12,2,1,0,0,30,0
29,13,4,1,0,0,40,1
28,13,4,1,0,0,40,1
32,12,4,1,0,0,45,1
31,10,4,1,3464,0,45,0
26,10,4,1,0,0,40,1
28,13,4,0,0,0,40,0
40,14,4,0,0,0,40,0
51,4,4,1,0,0,19,0
62,10,2,1,0,0,20,0
54,6,4,1,0,0,60,0
55,9,4,0,0,0,16,0
24,9,4,1,0,0,20,0
27,14,4,1,0,0,45,0
18,9,4,1,0,0,30,0
22,13,0,0,14344,0,40,1
21,9,4,0,0,0,40,0
44,10,1,1,0,0,80,1
50,14,4,1,0,0,60,1
38,13,4,1,0,0,40,1
39,13,4,1,0,0,50,1
27,9,4,1,0,0,40,0
35,7,2,1,0,0,40,0
51,10,4,1,0,1977,60,1
60,10,4,1,0,0,40,0
62,10,4,1,7298,0,40,1
38,9,4,1,0,0,40,0
37,10,2,1,0,0,35,0
43,10,4,0,0,0,40,0
49,10,4,0,0,0,50,0
17,6,4,0,0,0,25,0
32,9,4,1,0,0,60,0
23,13,4,0,0,0,38,0
28,13,4,1,0,1887,40,1
83,13,4,1,0,2392,55,1
25,13,4,0,0,0,40,0
42,13,4,1,0,1485,60,0
46,7,4,1,0,0,40,0
29,13,3,0,0,0,50,0
44,14,4,1,0,0,45,1
60,15,4,1,0,0,45,1
30,11,0,0,0,0,40,0
24,10,4,0,0,0,17,0
17,6,4,0,0,0,10,0
76,7,4,0,0,0,16,0
31,12,4,0,0,0,40,0
52,10,4,1,0,0,40,1
39,13,1,0,0,0,35,0
73,13,4,1,0,0,50,1
38,9,2,0,0,0,24,0
48,9,2,0,0,0,20,0
60,6,4,0,0,0,40,0
26,9,4,1,0,0,40,0
20,9,4,1,0,0,40,0
54,16,4,0,0,0,40,1
50,9,2,1,0,0,40,0
20,10,4,0,0,0,40,0
23,10,2,1,0,0,22,0
35,11,4,1,0,0,40,1
43,6,2,1,0,0,40,0
50,9,4,1,0,0,32,0
58,2,2,1,0,0,50,0
55,12,1,1,0,0,40,0
29,13,4,1,0,0,45,1
47,10,4,0,0,0,40,0
39,9,2,0,0,0,40,0
63,9,4,0,0,0,35,1
27,9,4,1,0,0,60,0
62,7,2,0,0,0,40,0
38,10,4,0,0,0,40,0
25,9,4,1,0,0,65,0
31,9,4,1,0,0,52,0
40,10,4,0,0,0,40,0
42,16,4,1,0,0,50,0
52,9,4,1,0,0,40,1
46,13,4,1,0,0,40,1
31,10,4,0,0,0,50,0
33,9,4,0,0,0,40,0
58,9,4,0,0,0,40,0
52,9,4,1,4934,0,36,1
25,13,4,1,13550,0,35,1
54,13,4,1,0,0,40,1
46,14,4,1,0,1740,60,0
28,9,4,1,0,0,40,0
24,4,4,1,0,0,40,0
39,13,4,0,0,0,40,0
60,10,4,1,0,0,40,0
22,9,4,0,0,0,40,0
27,13,4,0,0,0,40,0
35,13,4,1,0,0,45,1
47,13,4,1,0,0,50,0
33,13,4,0,0,0,50,1
40,13,4,1,0,0,45,1
38,13,4,1,5178,0,40,1
26,12,3,0,0,0,40,0
54,13,4,1,0,0,50,1
39,13,4,1,0,0,40,0
60,4,4,1,0,0,40,0
32,14,4,0,0,0,40,0
19,10,4,0,0,0,15,0
49,9,4,1,0,0,60,0
31,7,4,0,0,0,48,0
29,9,4,0,0,0,25,0
39,9,2,0,0,0,40,0
42,14,4,1,15024,0,50,1
26,9,4,0,0,0,35,0
27,11,4,1,0,0,40,0
52,5,4,0,0,0,40,0
50,10,2,0,0,0,40,0
51,9,4,1,0,0,45,1
51,9,4,1,0,0,40,1
40,9,4,1,0,0,40,1
61,4,2,1,0,0,40,0
35,9,4,1,0,0,40,0
41,9,2,0,0,0,28,0
31,14,4,1,0,0,40,1
43,9,4,1,0,1902,40,1
20,9,4,1,0,0,40,0
35,10,4,1,0,0,40,0
30,10,4,1,0,1672,45,0
42,15,4,1,0,1887,40,1
51,9,4,1,0,0,40,1
39,14,1,1,0,0,99,1
69,5,4,1,0,0,25,0
63,5,4,1,5178,0,40,1
29,10,2,0,2174,0,40,0
21,10,4,1,0,0,20,0
24,13,4,1,0,0,55,0
55,9,2,1,0,0,40,0
42,9,4,1,0,0,45,0
48,7,4,0,0,0,40,0
31,13,4,0,0,0,42,0
52,11,4,1,0,0,40,1
30,10,4,0,0,0,40,0
29,9,4,1,0,0,40,0
32,10,4,1,0,0,40,0
47,10,4,1,7688,0,40,1
56,5,4,1,0,0,40,0
40,10,4,1,0,0,40,0
20,10,4,0,0,0,10,0
36,10,4,1,0,0,40,0
45,13,4,1,0,0,40,0
38,5,4,1,0,0,40,0
60,15,4,1,0,0,40,1
70,14,2,1,0,0,40,0
21,10,4,0,0,0,30,0
57,9,4,0,0,0,40,0
33,9,4,1,0,0,48,0
37,9,4,1,0,1902,50,0
50,15,4,1,99999,0,50,1
68,10,4,1,0,2377,55,1
28,7,4,0,0,0,40,0
32,10,4,1,0,0,40,0
30,15,4,1,10520,0,50,1
18,7,4,1,0,0,30,0
45,10,4,0,0,0,20,0
22,9,4,0,0,0,40,0
38,13,4,0,0,0,8,0
37,11,4,0,0,0,40,0
23,13,4,1,0,0,40,0
59,4,4,1,0,0,40,0
48,15,4,1,15024,0,40,1
53,10,4,1,15024,0,50,1
18,9,4,1,0,0,25,0
30,13,4,0,0,0,40,0
50,10,4,1,0,0,45,1
63,7,4,1,0,0,40,0
38,9,4,1,4064,0,40,0
48,5,4,0,0,0,40,0
60,9,4,1,0,0,40,0
46,9,4,0,0,0,50,0
30,9,4,1,0,0,30,0
39,13,4,1,0,0,60,1
55,10,4,1,0,0,40,1
17,7,4,1,0,0,15,0
46,13,4,1,0,0,55,1
50,9,4,0,0,0,65,0
32,13,2,1,0,0,30,0
18,9,4,0,0,0,40,0
34,9,2,1,0,0,40,0
50,13,4,1,0,0,45,1
32,7,4,1,0,0,55,0
23,13,2,0,0,0,40,0
26,13,4,1,0,0,50,0
46,12,4,0,0,0,50,0
43,10,4,1,0,0,55,0
32,9,4,1,0,0,60,1
37,12,4,0,0,0,38,0
48,10,4,1,0,0,45,1
28,13,4,1,0,1408,40,0
43,9,4,1,0,0,40,0
51,6,4,0,0,0,24,0
30,9,4,1,0,0,50,0
34,14,4,1,0,0,50,1
34,9,0,1,0,0,40,0
41,13,4,1,0,0,60,1
53,6,4,0,0,0,48,0
42,1,4,1,0,0,40,0
18,9,4,0,0,0,30,0
81,13,4,1,0,0,50,1
40,11,4,1,0,0,40,0
26,13,4,0,0,0,35,0
20,10,4,0,0,0,15,0
41,9,4,0,0,0,50,0
49,14,4,1,0,0,45,1
22,10,4,0,0,0,20,0
46,13,4,1,0,0,45,1
56,10,4,0,0,1980,40,0
35,9,4,0,0,0,40,1
34,13,4,0,0,0,35,0
29,14,4,0,0,0,40,1
28,8,4,1,0,0,45,0
35,13,4,1,0,0,37,0
29,10,4,1,0,0,40,0
21,10,4,0,0,0,30,0
52,10,4,1,0,0,95,1
45,9,4,1,0,0,40,0
43,9,2,1,0,0,40,0
35,9,4,0,0,0,25,0
21,10,4,1,0,0,20,0
35,6,4,1,0,0,40,0
30,9,4,1,0,0,40,0
45,9,4,0,0,0,40,0
29,10,4,0,0,0,20,0
29,6,2,0,0,0,40,0
33,13,4,0,0,0,40,0
17,6,2,1,0,0,15,0
52,9,4,0,0,0,25,0
24,10,4,0,0,0,35,0
32,9,4,1,0,0,40,1
40,13,4,0,4650,0,48,0
32,9,4,1,0,0,40,0
33,13,4,0,0,0,40,0
30,4,4,1,0,0,38,0
28,9,4,1,0,0,40,0
62,12,4,1,0,0,50,0
46,13,4,1,15024,0,40,1
32,11,4,0,0,0,64,0
26,9,4,1,0,0,40,1
41,13,4,1,15024,0,40,1
57,10,4,1,0,0,40,1
52,10,4,1,7298,0,45,1
35,13,4,1,0,0,50,1
19,9,4,1,0,0,16,0
49,13,4,1,0,0,45,1
47,11,4,1,0,0,60,1
38,7,4,0,0,0,32,0
30,9,4,1,0,0,40,0
32,7,4,1,0,0,40,0
32,9,4,0,0,0,50,1
46,11,4,0,0,0,40,0
22,9,4,1,0,0,50,0
47,10,4,1,0,0,50,0
57,10,4,0,0,0,25,1
47,10,2,0,0,0,40,0
41,13,4,1,0,0,56,1
36,9,4,1,0,0,40,0
32,13,4,1,0,0,60,0
37,7,4,1,0,0,40,0
36,9,4,1,0,0,45,0
64,9,4,1,2635,0,40,0
17,6,4,1,0,0,15,0
23,10,4,0,0,0,15,0
40,10,4,0,914,0,40,0
42,13,4,1,15024,0,50,1
37,9,4,1,0,0,42,0
35,10,4,0,0,0,40,0
56,9,4,1,0,0,50,0
52,13,1,1,0,0,40,0
37,13,4,1,0,0,45,1
48,16,4,1,0,0,65,1
24,9,4,0,0,0,40,0
33,11,4,1,0,0,40,0
39,11,1,1,0,0,40,0
34,9,2,1,0,0,42,0
24,13,4,0,0,0,40,0
23,10,3,1,0,0,24,0
49,9,4,1,99999,0,65,1
18,9,4,1,0,0,25,0
20,8,4,1,0,0,40,0
54,14,4,1,0,0,55,1
19,10,4,1,0,0,40,0
53,9,4,1,0,0,46,1
34,8,2,0,0,0,40,0
28,9,4,1,0,0,40,0
35,9,4,1,0,0,40,0
20,10,4,0,0,0,20,0
31,10,4,0,0,0,50,0
37,16,4,0,0,0,40,0
64,8,4,1,0,0,40,0
42,10,4,1,0,0,40,1
27,10,4,1,0,0,50,0
36,10,4,0,0,0,50,0
36,10,4,1,0,0,40,1
23,9,2,1,0,0,40,0
46,9,4,1,3464,0,40,0
24,7,2,1,0,0,35,0
22,9,4,0,0,0,40,0
62,13,4,1,0,0,40,1
19,9,4,1,0,0,40,0
20,9,4,1,0,0,30,0
47,14,1,1,15024,0,40,1
57,9,4,0,0,0,40,0
19,9,4,1,0,0,35,0
37,14,4,0,0,0,45,1
35,9,4,1,0,0,65,1
17,8,4,0,0,0,20,0
36,10,4,0,0,0,35,0
50,10,4,1,0,0,40,1
35,9,4,0,3942,0,35,0
27,16,4,1,0,0,77,0
28,9,4,1,0,1740,30,0
29,15,4,1,99999,0,60,1
25,9,2,1,0,0,40,0
47,12,4,0,0,0,67,0
29,14,4,0,0,0,45,1
19,9,4,0,0,0,40,0
49,10,4,1,0,0,40,0
31,15,4,1,0,0,25,1
43,12,2,0,0,0,40,0
56,7,4,1,0,0,40,0
42,9,4,0,0,0,40,0
45,10,4,1,0,0,56,1
40,13,4,0,0,0,40,0
44,10,4,0,0,0,38,0
17,6,4,0,0,0,20,0
36,9,4,0,0,0,40,0
19,10,4,0,0,0,20,0
53,9,4,0,0,0,40,1
72,10,4,1,0,0,35,0
46,11,0,1,0,0,60,0
33,10,4,0,0,0,37,0
22,5,1,1,0,0,40,0
17,7,4,0,0,0,25,0
41,9,4,1,0,0,45,1
46,5,4,1,0,0,43,0
33,9,4,0,0,0,20,0
32,1,4,1,0,0,40,0
52,9,4,1,0,0,40,0
27,9,4,0,0,0,40,0
48,9,4,1,0,0,72,1
22,10,4,0,0,0,35,0
25,9,4,1,0,0,50,0
60,9,4,1,0,0,42,0
38,11,4,1,0,0,40,0
37,9,4,1,0,0,50,0
49,10,4,0,0,0,40,0
40,13,4,1,0,0,30,0
